Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"3 Bridget  Street, Glen Waverley, Vic 3150",In The Zone $1.6m-$1.65m,4,3,,2,"Nestled in the vibrant heart of Glen Waverley, this upcoming family-sized townhouse by Oreana Homes is a symphony of modern design and functional elegance. Set to be completed in March 2024, this residence is a canvas for your future, blending cutting-edge architecture with practical living spaces.,The home spans an impressive 23.35 sq (approx.). It boasts four well-appointed bedrooms (with the added luxury of two master bedrooms), three chic bathrooms including luxurious showerheads & neutral colour tones throughout. The design caters to both the young family carving out their first home dreams and the discerning downsizer who refuses to compromise on style or space.,The heart of each home is the expansive open-plan living domain, seamlessly extending onto a north-facing yard that invites natural light and warmth. The study area is a testament to modern needs, offering a versatile space for work or relaxation.,The attention to detail is evident in every corner, from feature entry doors to the timber flooring gracing the ground-floor living areas. The lofty 2.7m high ceilings in the living spaces enhance the sense of openness. The stone benchtops complete the breakfast bar, throw away your kettle and make your morning coffee with the zip tap provided, while high end BOSCH appliances (including a 900mm gas cooktop & dual ovens) add a touch of culinary sophistication.,This townhouse is more than just a home; it is a lifestyle choice, backed by a six-star energy rating and the comfort of heating and cooling throughout. The dream location within the Glen Waverley Secondary College catchment area further elevates its appeal, with The Glen Shopping Centre, Glen Waverley train station, and various recreational facilities just a stroll away.,Secure your future in this coveted Glen Waverley locale, where luxury, convenience, and style converge to create an unparalleled living experience.,Disclaimer: We have, in preparing this document, used our best endeavours to ensure that the information contained in this document is true and accurate, but we accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence checklist provided by Consumer Affairs. Click on the link for a copy of the due diligence checklist from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist",Leigh Kelepouris,0422283480,Jie Zhou,0422828984,141980108,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2de8342f8ee5bad81db3b85afe12efb3bda8988ea6b81ceb3ba456b3de33f6c2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d89aac2740d9522f14c0f8f7b51fcc094a2acea831dbc7af2bc94536989321ad/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d89aac2740d9522f14c0f8f7b51fcc094a2acea831dbc7af2bc94536989321ad/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/920babd2659feccecda8cf2950a775c7f32fe6ea18104f58931a71a690280fb8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6755b908d4e630c2ef0638d03efb933b53972c67b7457ccc082b72fb5935648d/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-141980108
"583  Ferntree Gully Road, Glen Waverley, Vic 3150","From $1,260,000",4,3,207m²,2,,,,,,,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ebc9edfb10fa85909e1ef3266ba12501ccff0d8d2539238785db48c80214c867/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d8a2d0ce658fd79095d5d2934174c84ad3cb1bd5ca8ee38282b1ca7d27da8e22/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2664edf173d15db1451b43a6f43f050ac8d0f554e47a076ee95795f9aaaca8c3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/015455aedbe540c6c9f2278fde0ace98ea5ecb50eb6a0d93bc00a4ccf9a242ab/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ff848b02cf83de00f4df8a97ef1ecf25e7413160ab25c58fdec58b4933ff01c8/image.jpg",https://www.realestate.com.au/project/floret-glen-waverley-600036975
"1/48 Hampshire Road, Glen Waverley, Vic 3150","FOR SALE $1,500,000",5,3,252m²,2,"Uniting premium style with prized placement in the coveted Pinewood Primary and Brentwood Secondary Catchments (STSA), this brand-new townhouses offer a lifestyle of luxury for the discerning buyer. Staged across two stunning levels, the home's offer similar floorplans with the ground floor focused on open plan enjoyment with European Oak floorboards flowing throughout the living, dining and kitchen. A walk-in pantry ensures there's plenty of room to store all your kitchen needs, while the kitchen finishes reflect quality with waterfall stone benches accompanied by Euromaid appliances (oven, gas stove plus a dishwasher), soft close 2-pac cabinetry plus an island breakfast bench. The ground floor is complemented by a home office/5th bedroom, while benefit from a ground floor master bedroom with built-in-robes and ensuite, further served on this level by a powder room and laundry. Adding yet further space to relax, the upper level welcomes you with a retreat/living space that's accompanied by the three remaining bedrooms, all featuring robes and including a master bedroom with walk-in-robe and ensuite, supplemented by a family bathroom and separate toilet. Comforted year round by the benefits of heating/cooling, along with the appeal of a courtyard for outdoor entertaining, high ceilings, carpet to bedrooms, alarm, video intercom entry, LED downlights plus a double garage. Be quick to secure your place. Centrally situated near Pinewood Village, Brandon Park Shopping Centre, Pinewood Primary, Brentwood Secondary, Monash Uni, Monash Aquatic Centre, reserves, transport and Monash Freeway. ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,141635764,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c652ea4a36049644aee78dd760a2451643fe61a73efe8495289efa36167c9d16/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c652ea4a36049644aee78dd760a2451643fe61a73efe8495289efa36167c9d16/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/43b8830e8b6be7e751deabefea324a50ccfb9d5dc0732affdb3b454a2d82635e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/130c65af5394ece532917a204e4283909db96f80a03e5dc8c19ec770b45999bf/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-141635764
"31B Chapman Boulevard, Glen Waverley, Vic 3150","$2,600,000",4,3,725m²,2,"An incredible off the plan opportunity exists here with this stunning architect -designed home which will be the first of its kind in Glen Waverley! This amazing residence, which will start construction in the beginning of 2024, will enjoy 4 bedrooms, 3.5 bathrooms, study, lift access, and 2 basement car spaces!,Sure to cut a striking image from the street with a façade that dazzles, this incredible home will enjoy an array of highlights including spacious central lounge and dining, sizeable upstairs family room, basement cinema room/gym, state of the art kitchen with all the modern trimmings plus a butler's pantry, WIRs and ensuites to 2 bedrooms, downstairs powder room, dedicated study, lift access to all levels, entertainer's deck, balcony off large master bedroom, and so much more! There is also plenty of stamp duty to be saved when you buy off the plan!,Zoned for Mount View Primary School and Brentwood Secondary College (STSA), you're located very close to Caulfield Grammar School, Jells Park, Dandenong Creek Trail, The Glen Shopping Centre, Wheelers Hill Shopping Centre, Glen Waverley Public Golf Course, buses, Monash Freeway and Eastlink.",Sergey Martynov,0413955430,Jing Chen,0476277866,142514856,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3737f14f1bf1fb814627e045b4f562199461dac0d78ff98cb77d7d2fa98c832b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e4e161709687c65fd35deea8b1855a1799cc2fbab9ec7a7038ff656da4d57a65/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e4e161709687c65fd35deea8b1855a1799cc2fbab9ec7a7038ff656da4d57a65/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e43e80643341a046267bd46e05911bde58a77e8920b3802d0b720511741c106b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5e33f87f756ae1794c00f976fdc374c37d97793eb8ddea2f3d16401245e1bf50/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-142514856
"19 Mavista Avenue, Glen Waverley, Vic 3150","$1,480,000 - $1,580,000",4,2,708m²,3,"Naturally bright and wonderfully welcoming, this single level home captures a substantial design that's ideal for family life and effortless entertaining with prized placement in two sought-after school catchments (STSA). Occupying a level 708sqm approx. allotment and 45.7m approx. frontage, the home's inviting porch precedes the interior that unfolds to reveal a generous lounge room with floating floorboards and adjacent dining room that's soaked in northerly sunshine. The open plan kitchen, meals and family room benefits from the quality appointments of a Bosch dishwasher, Sacon gas stove, Robam oven and newly tiled splashback, while sliding doors take you out to an alfresco entertaining zone, low-maintenance yard and gazebo with spa and built-in BBQ. Ready to suit the growing family, the four bedrooms are all carpeted for comfort and include a master bedroom with mirrored robes and ensuite, supplemented by a family bathroom with toilet and full-sized laundry. Comfortably appointed with updated ducted heating and evaporative cooling units, air conditioning, paved caravan parking space in front yard plus a triple garage with attached workshop. Impressively situated only meters from Glendal Primary, near Highvale Secondary, Wesley College, The Glen Shopping Centre, buses, Glen Waverley Station, Glen Waverley North Reserve plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Dennis Bao,0422591204,Alan Zhang,0402200098,144573144,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/701455181c9b1173c078059e63e1aae85f576db843ad56a0d6b5766a1fcb02d3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/701455181c9b1173c078059e63e1aae85f576db843ad56a0d6b5766a1fcb02d3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8f843ba920abcbd83d3308e5eba5ea6eb6dd18e3d2dff102bdb66937c4322d0c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7497be3b715c9814d010541c21027d735a36e84a5879dd720d5a5543993abc84/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144573144
"805/54 Montclair Avenue, Glen Waverley, Vic 3150","$1,287,000",2,2,137m²,1,"Introducing Kingsley, more than a fusion of Kingsway and Glen Waverley; it's a statement of refined living in the prestigious 3150 postcode. Nestled in the heart of one of Victoria’s premier shopping and dining precincts, Kingsley defines convenience and accessibility.,Step into a world of sophistication with Kingsley Penthouses, where panoramic views of Dandenong Mountain and an expansive open sky redefine luxury living. Revel in opulence with features such as glass-wall windows, dual-level high ceilings, and a liberating sense of space that transcends the ordinary.,On the lower level, seamlessly merging indoor and outdoor living, private terraces provide the perfect setting for open-air entertainment. The penthouses boast a German-built Miele kitchen equipped with top-of-the-line appliances, including a cooktop, rangehood, oven, microwave oven, and dishwasher, seamlessly marrying style with functionality.,Ascend to the upper level to discover two spacious bedrooms, each with its own bathroom and generous wardrobe space, accompanied by an additional study area. Kingsley ensures that every aspect of your living space exudes elegance and comfort.,Benefit from the prime location of Kingsley, with shops, schools, public transport, Monash Council, The Glen Shopping Centre, and more right at your doorstep. Enjoy the luxury of saving time and money on commuting, as everything you need is within walking distance.,*** Kingsley apartment topped out on September 26th, 2023.  The estimated completion date is March 2024. ***",Mayland Projects Team,0433008517,,,143981532,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9100bc923f305f1a5ebdb4a0e1646785568ce2b57bc12310b5897676441d68a9/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c212ed768acb36612830f91406f83b22dc682475d43eca0dc11a7b356b6729b6/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c212ed768acb36612830f91406f83b22dc682475d43eca0dc11a7b356b6729b6/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e07feb61e2be0bbef7f8a70553fca5d039af43c3203c3d17a5705f731446158b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/069ad3fbdfedef89c4d51834088e8c05575eaaed02a1e08e1f564add6b9991b6/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-143981532
"212/286-290 Blackburn Road, Glen Waverley, Vic 3150","FOR SALE $365,000-$390,000",1,1,252m²,1,"Lavished with space and loaded with lifestyle appeal, this 2nd floor apartment is a haven for first home buyers, couples and investors with its expansive indoor-outdoor design and desired placement only meters from Syndal Station. Immediately apparent from the moment you enter, the apartment's layout is larger than average and enjoys a glorious open plan living, dining and kitchen that's topped with stone benches and complemented by glass splashbacks and Blanco appliances including a stovetop, oven and dishwasher. Drawing in natural light whilst benefitting from a southerly orientation, the open plan domain extends out through floor-to-ceiling sliding doors onto a deep, full-width balcony where you can entertain with friends. Continuing to impress, the bedroom boasts mirrored built-in-robes and is serviced by a huge bathroom with toilet and full-sized laundry. Additionally complemented by a storage cupboard beside the entry door, split system heating/air conditioning, high ceilings, video intercom plus a basement parking space. Vibrantly set only meters from Blackburn Rd shops and restaurants, Fitness First, Syndal Station and buses, whilst close to The Glen Shopping Centre, Kingsway restaurants, Village Cinemas and the convenience of freeways.  ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Shaun Lim,0449980304,143380160,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e711567e88c2e6f7e8aba3ea22f25b18fa255f12c62a0a13167436b075d9ffe8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e711567e88c2e6f7e8aba3ea22f25b18fa255f12c62a0a13167436b075d9ffe8/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/72b9dc5639747a9a07769e27251520a016b782490ba3bbfc202ee2ab78c76070/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/beb37fea133aed6b67f63fb2734a3e139c08ccb77a167d2fe711d465bc1b38d9/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-143380160
"57 Orchard Street, Glen Waverley, Vic 3150","$1,800,000 - $1,980,000",4,2,657m²,2,"On 657sqm with a wide 20m frontage approx and a rear western aspect that's ideal for the modern layout, this parcel offers opportunity in the elite school belt of Glen Waverley. Currently a comfortable dual living family home that will serve your needs for many years to come while you make your grand plans STCA. ,In a pocket that's a quick walk to Wesley College and within easy reach of Huntingtower and Avila as well as being zoned for Glendal Primary School and Glen Waverley Secondary College. Pick up a walking trail or head to one of the many little parklands in the neighbourhood streets that also host Scouts and tennis clubs for the kids. Choose between Pinewood, Burwood One and The Glen for a range of shopping, eateries, groceries and services. Also close to Monash Aquatic Centre, buses, Syndal train station,The current home has been updated and comprises a formal living and dining zone through to a meals and kitchen that's appointed with 900mm gas cooktop, stone benches and terrific storage. Four bedrooms are served by two bathrooms (one with tub) and a separate laundry with yard access. This spacious home also features hardwood floors, gas ducted heating, RC/AC, aluminum windows, shed and a double carport through to garage. ",Ming Xu,0400655610,Eric Liu 刘闯,0410102466,144753744,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3737f14f1bf1fb814627e045b4f562199461dac0d78ff98cb77d7d2fa98c832b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7fa045f079819e5b3685217b8a8a8237488ec8fa43c71131cf3eecec07659e47/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7fa045f079819e5b3685217b8a8a8237488ec8fa43c71131cf3eecec07659e47/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9a69c30592eaae4bc571c992fc34b8b6c90b26aa810ac0c89cae66cc5e36239c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6af26ae132e937cccf7ef0cf752b9d503925915ec3b57bbfc7fc1b7bba821f83/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144753744
"7 The Outlook, Glen Waverley, Vic 3150","$2,500,000 - $2,600,000",5,2,707m²,2,"On a generous corner block measuring 707 sqm (approx.), and flaunting strong elements of postmodern design with large living areas, this 5 bedroom, 2 bathroom home offers a range of living options sure to catch the eye of a wide range of admirers.,This home consists of 4 large bedrooms including 3 of those with built-in robes, while a 5th bedroom in the rear wing is an ideal master bed with WIR, ensuite, and verandah overlooking an internal courtyard. Alternatively, this wing is well-suited for independent living with a fully equipped 2nd kitchen with quality appliances.,An inviting lounge and family room share a central open fireplace complete with stone counter, while the galley-style kitchen boasts a stainless steel Iive gas cooktop, oven & grill, dishwasher, and endless amounts of practical storage. Enjoy sun-filled days in the expansive dining area with its large cedar doors and windows offering views to a private courtyard, while a smaller meals areas caters for the daily routine.,Further home attributes include a central bathroom with stone-top vanity, shower, and a deep bath, a sunken study with exposed beams and rough-cut brick feature wall, courtyard entries front and rear with established gardens, double garage with remote and dedicated workshop, storage shed, separate laundry, ducted heating, and reverse cycle cooling.,Zoned for Glen Waverley Secondary College and Mount View Primary School, and in walking distance to Glen Waverley Station and The Glen Shopping Centre.",Ryan Yan,0414145257,Christopher Pataud,0481164775,143382364,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b92c4ad7be98f9c8c5cbd284c86d092883cb8c242903f83e6290646b7871075/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/51910ae8a38eb463f298f40d3d3341ce80e642f0e9c2b7561ddfa3783276d0cf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/51910ae8a38eb463f298f40d3d3341ce80e642f0e9c2b7561ddfa3783276d0cf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9b34b772ec385b5e4fc105f02516f6b943f64d3ba8b0b113f34eda191261c1f3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f875964c01310424af62c471f81f080841d308e9f11c9a6b595133d5b1c89eef/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143382364
"81 Winmalee Drive, Glen Waverley, Vic 3150","$1,200,000 - $1,300,000",3,1,660m²,1,"Filled with warmth and original allure, this sun-splashed 3 bedroom, 1 bathroom home is a sleeping beauty awaiting a fresh spark of inspiration to deliver an exciting future. Placed on an established garden block of 660 sqm (approx), this single-level charmer provides a parquetry entry, open-plan living/dining domain, tidy kitchen/meals area and separate family room opening to a covered entertaining terrace. With ducted heating, split system AC, carport, shed and off-street parking, choose to move in and then renovate or start from scratch and build a luxurious residence or multiple townhouses (STCA). Enjoy a prime locale, walking distance to Brentwood Secondary (catchment), Glen Waverley South Primary, Brandon Park Shopping Centre and Central Reserve, and close to The Glen, transport and Eastlink & Monash Freeway.",Ras van der Merwe,0457316306,Calvin Huang,0433625756,144456188,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c45e0485bfc28eb91bcb4e13175376488016008a53235d32d3e6213e53eff2b0/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c45e0485bfc28eb91bcb4e13175376488016008a53235d32d3e6213e53eff2b0/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/cac8fe06ac6198a429e440aa608d1694fa9f72a2d7b163d0edd83123b1041cca/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/fd3ca824ba58624a00e005f1f5f166850423f96acc4415cf5d2133f1ee725729/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144456188
"33B Clifford Street, Glen Waverley, Vic 3150","$1,600,000 - $1,700,000",4,2,364m²,2,"Relishing the perfect fusion of sunshine, style and space, this freestanding, street-front home offers an uplifting family environment that encompasses formal, family and alfresco zones in the prized GWSC Catchment (STSA). Beyond the front door a magnificent formal lounge room acts as a wonderful welcome before continuing through to the expansive open plan domain that's bathed in northerly sunshine. Here the kitchen, dining and family room come together to create a streamlined social hub that includes stone benches, Technika appliances (900mm gas stove, 900mm oven and dishwasher), accompanied by a breakfast bench. Perfect for drawing in fresh air, sliding doors extend the room out onto the alfresco zone and the backyard where children can play happily while parents relax with friends. Upstairs you'll find the sleeping wing that consists of four robed bedrooms, including a master bedroom boasting a walk-in-robe and dual vanity ensuite, further complemented by a family bathroom and separate toilet. Included for added comfort, you'll find a ground floor powder room, laundry with walk-in linen press, ducted heating, evaporative cooling, ducted vacuum, high ceilings plus a double garage with internal access and extra driveway parking for friends. Walking distance to The Glen Shopping Centre, Glen Waverley Primary, Glen Waverley Secondary, Wesley College, Glen Waverley Train Station, buses, Kerrie Rd shops and playgrounds, near EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Fang Lu,0402451438,Danny Zhang,0433906203,144756260,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bde6ab5f0c7b1194c8434e6926c1ffb883c1a34f267b87718d332a59a9c2d3a7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bde6ab5f0c7b1194c8434e6926c1ffb883c1a34f267b87718d332a59a9c2d3a7/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1ace99b647f8dc09e7b6c838df10d90b8628bd0311b84a909416260ba84708f0/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ed247b0f9a1bc3da07c07b29940218a78803ed5f9fe332cd5c5ef3c416fb5538/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144756260
"6 Allen Street, Glen Waverley, Vic 3150","$1,600,000 - $1,700,000",3,1,749m²,1,"Reminiscent of times past, this classic weatherboard home reflects the charm of yesteryear whilst encouraging dreams of the future with exciting scope to redevelop on its 749sqm approx. level, rectangular allotment (STCA). Prized for its placement in the coveted Glen Waverley Secondary Catchment (STSA), the home's current day spaces are ideal for investment purposes and provide three bedrooms accompanied by a family bathroom with toilet. Forming the home's centre point, the kitchen connects through to the L-shaped lounge and dining room that's enriched with high ceilings and direct access onto a covered entertaining patio and generous backyard. Further complemented by a sitting room, laundry, ducted heating, evaporative cooling, bungalow and single garage that's accessed via the long side driveway. Tucked away in a no-thru road, moments from St Leonards Primary, Glen Waverley South Primary, Glen Waverley Secondary, Central Reserve, The Glen Shopping Centre, Glen Waverley Train Station, Monash Aquatic Centre plus Monash and EastLink Freeways.,Photo ID required at all open for inspections.",Zeng Shi,0409520188,Olivia Mo,0431864968,144742520,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ecb3223af8b69348d6fe15cb395400d6c515a850c5dd8e95f4049a4e3851eeac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ecb3223af8b69348d6fe15cb395400d6c515a850c5dd8e95f4049a4e3851eeac/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a9bd7b6d3fb8a18fadd0a34332b293833c6b9fd871d4fee81d89f7d055bd922e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/67ac9b20d160c6fffec91943c1e10725bac50050fe0b6a5619ef4e1ec09c6770/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144742520
"15 Windella Crescent, Glen Waverley, Vic 3150","$1,000,000",3,1,1155m²,2,"Set on a huge block just moments from schools and shops is this charming family home bursting with possibilities. Whether you are on the hunt for a forever home or somewhere with development potential, this property is a must-see.,Currently, the home is spacious and open-plan with a combined lounge and dining room as well as a kitchen with a meals area. There are three bedrooms, two with built-in robes and all serviced by the bathroom with a bath and separate toilet.,Beautiful wood floors flow throughout, paired with a white colour scheme and modern comforts including air-conditioning. The kitchen offers a gas cooktop and dishwasher while outside, the avid entertainer will adore the covered deck.,A detached single garage and a storage shed are on offer, along with an expansive backyard. Here, you could choose to potentially subdivide the lot or maybe build a granny flat to accommodate extended family or to off-set your mortgage (STCA). The choice is all yours and, if you choose to develop, you can always rent out the existing home while discussing your plans with the council.,For families, this spacious property is conveniently located close to schools including Glen Waverley Primary School, St Leonards Primary School and The Cheshire School, and the Glen Waverley South Preschool is within walking distance. It is just a 5-minute drive to the Brandon Park Shopping Centre while a host of parks are within easy reach including the picturesque Callaghan Avenue Reserve and the Fraser Street Reserve with a playground.,Disclaimer: We have in preparing the content used our best endeavours to ensure that the information contained is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospect purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist",Andy Yuan,0406217388,Kay Lim,0416260421,141879964,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/23298b2e77ee796739e59f926e31d2915f2f023136e141f3031002371a7fc594/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aef5180ef81e78a9ebd7ee26fac87efe378fa4cd9614b5cd5bf04fad763d638b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/aef5180ef81e78a9ebd7ee26fac87efe378fa4cd9614b5cd5bf04fad763d638b/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/68c8d2889e7f75a9413c88038a23ecadac2a0377b7c577085ee3f34df538fced/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ef4e04520b1f9e4dd79ae2646bace451b0bdecae4725fbe2ec7e921357554306/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-141879964
