Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"1/41 Coleman Parade, Glen Waverley, Vic 3150","$1,100,000-$1,200,000",3,1,,2,"Nestled in a serene spot near Syndal train station, this luminous and modern residence is a testament to elegance and spacious living, perfectly catering to family life within the highly sought-after Glen Waverley Secondary Zone. Designed for comfort and style, this home boasts an open-plan living space that integrates the living room, dining area, and kitchen, creating a seamless flow ideal for family interactions and entertainment. High ceilings throughout add a touch of grandeur. ,The kitchen is a highlight, equipped with top-tier stainless steel appliances including a Miele oven and a potent Miele rangehood, complemented by a dishwasher, extensive storage, and chic stone countertops. Climate control is effortless with zoned split system air conditioning, ensuring comfort in any season. Windows in the kitchen and expansive floor-to-ceiling windows in the living area flood the space with natural light.,A secluded balcony off the living room provides a peaceful nook for enjoying a coffee and soaking in the serene atmosphere, courtesy of the fresh air. The low-maintenance front yard is designed for minimal upkeep, facilitating effortless outdoor enjoyment. Positioned within a short walk from cafes, restaurants, and the Syndal station, and near esteemed schools, parks, and a mere 5-minute drive to ""The Glen"" shopping center, this home melds modern amenities with an exceptional location, crafting an unparalleled living experience.,The nearby educational resources are abundant, with the townhouse not only situated within the highly sought-after Glen Waverley Secondary College zone but also close to the prestigious private school, Wesley College.,Step into a world where luxury meets convenience. This townhouse are not just a place to live; It is a lifestyle choice for discerning individuals who demand the very best. Book your viewing today and unlock the door to your dream home at U1/41 Coleman Parade, Glen Waverley.,For more information please contact Smart Listing :,Richard｜0435 495 908,Leo｜0452 478 066,***We take you to your dream homes***",Richard LING,0435495908,Leo LIN,0452478066,144638600,<generator object RealestateSpider.get_pictures at 0x0000025AC5744E40>,https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144638600
"Cove Floorplan/42-60 Capital Avenue, Glen Waverley, Vic 3150","$90,000 - $115,000*",1,1,28m²,1,"Feel at home in this welcoming and peaceful serviced apartment apartment floorplan with everything you need for a comfortable and stress-free living. Don’t miss this opportunity to live in one of our Cove apartments at Highvale.,Some of the key features of this Serviced Apartment floorplan include:,• a kitchenette,• a living/bedroom space with built-in closets, and a private bathroom,• enjoy different views, such as a balcony, a private courtyard, or a courtyard view depending on the location of the property you purchase.,About Highvale Retirement Village by Keyton,Nestled close to Glen Waverley's scenic parklands and nearby shopping centres, Highvale Retirement Village offers a modern setting for your dream retirement lifestyle. This sustainable, pet-friendly community boasts climate-conscious landscaping and communal vegetable gardens, ensuring a relaxing and enriching retirement lifestyle. Whether you prefer a well-appointed villa or the added support of our serviced apartments, Highvale offers a range of living options to suit your preferences.,Immerse yourself in exceptional amenities and a vibrant calendar of social events set against a relaxed suburban backdrop.,Highvale Village amenities include;,• Community centre,• Gym facilities,• Village bus for shopping and outings,• Library and welcoming communal spaces,• Regular visits from hairdressers and podiatrists,• Newspaper and chemist deliveries,• 24-hour emergency call system,--Next Steps--,We welcome you to book a village tour to learn more about the floorplans on offer and the lifestyle you could lead in Keyton’s Highvale Serviced Apartments. Book a tour with us today!,*Prices correct as of November 2023. *Photographs are for illustrative purposes. Some images may depict items not provided by Keyton within the units, such as furniture and other decorative items.",Courtney Di Gregorio,1800550550,,,143854160,<generator object RealestateSpider.get_pictures at 0x0000025AC408FD40>,https://www.realestate.com.au/property-serviced+apartment-vic-glen+waverley-143854160
"42-60 Capital Avenue, Glen Waverley, Vic 3150",,1,1,28m²,1,,,,,,,<generator object RealestateSpider.get_pictures at 0x0000025AC408EB40>,https://www.realestate.com.au/project/highvale-glen-waverley-600037524
"2/4 Durward Avenue, Glen Waverley, Vic 3150","FOR SALE $1,080,000",3,2,252m²,1,"A gleaming showcase of style and space, this single level unit sits privately at the rear and provides the perfect family start, downsize or investment in the Pinewood Primary and Glen Waverley Secondary Catchments (STSA). Light-filled and alluring, the open plan living, dining and kitchen is generously sized and incorporates the benefits of a Whirlpool oven, Whirlpool gas stove, Technika dishwasher plus a breakfast bench. Sliding doors provide a welcome introduction to the courtyard, here you find a covered deck for entertaining alongside a lengthy, synthetic turf yard where children can play. Down the hallway, the three bedrooms are all robed and include a master bedroom with walk-in-robe and ensuite, further complemented by a family bathroom, powder room and full-sized laundry. Furthermore, the home boasts ducted heating, evaporative cooling, alarm, high ceilings plus a single garage with internal access and rear roller door. Conveniently set, close to Pinewood Primary, Glen Waverley Secondary, Holmesglen Institute, Monash Aquatic and Recreation Centre, Central Reserve, Pinewood Village, The Glen Shopping Centre, buses, Glen Waverley Station plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Darryl Wickham,0410554779,Alan Zhang,0402200098,144272028,<generator object RealestateSpider.get_pictures at 0x0000025AC408FC40>,https://www.realestate.com.au/property-unit-vic-glen+waverley-144272028
"7/2-4 Blair Road, Glen Waverley, Vic 3150","$570,000-$610,000",2,1,331m²,1,"Nestled in the heart of Glen Waverley lies this surprisingly capacious apartment, perfectly positioned mere steps away from The Glen Shopping Centre, Glen Waverley Secondary College, train and bus stations, Village Cinemas, vibrant Kingsway nightlife, and much more! ,Boasting generous proportions and a contemporary interior, this deluxe property promises to captivate with its two spacious bedrooms featuring walk-in robes and access to a balcony. The sleek, modern kitchen is adorned with stone benchtops and Blanco appliances, overlooking the sunlit living and dining area that spills out onto a sprawling entertainer's balcony offering views of The Glen. ,Additional modern conveniences include a sizable bathroom with a separate toilet, laundry facilities, reverse-cycle split system air conditioning, electric heating, a secure undercover carpark space, and storage. The building itself ensures security with restricted entry door access, intercom, and remote control access to the basement carpark via a lift. ,The Owners Corporation Fee covers insurance and gas. With an array of excellent amenities at your fingertips, this property is an ideal addition to your investment portfolio or a haven for busy executives, international students, and content retirees alike!,Photo ID required at all open for inspections.,Disclaimer: We have in preparing this document used our best endeavors to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist,    ",Miles Chen,0426608066,Eddie Fu,0421339638,144642040,<generator object RealestateSpider.get_pictures at 0x0000025AC408FA40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144642040
"2/127 View Mount Road, Glen Waverley, Vic 3150","$1,380,000 - $1,480,000",4,2,457m²,2,"Setting a new benchmark in luxurious lifestyle design, this brand-new residence sits peacefully at the rear of two and is perfected by premium appointments and a family-friendly floorplan in the Brentwood Secondary Zone (STSA). ,Every aspect of this home exudes excellence with the westerly oriented living and dining zone bathed in afternoon sunshine and embracing the allure of high ceilings and stylish flooring. ,Attached to this space is a magnificent kitchen that's certain to impress guests with its waterfall stone benches, 900mm Smeg oven/gas stove, Smeg dishwasher, soft close cabinetry, island breakfast bench and 2nd kitchen equipped with its own Smeg gas stove. ,The effortless flow between inside and out is achieved with sliding doors opening from the open plan domain onto a fabulous entertainer's deck and landscaped courtyard. ,Upstairs, a carpeted retreat adds to the comfort of the home and accompanies three of the four robed bedrooms, including one with direct ensuite effect access to the family bathroom that reflects designer style. ,On the ground floor, the master bedroom is spacious and flaunts comforting carpet, a fitted walk-in-robe and dual vanity ensuite, additionally served by a powder room and laundry boasting a stone bench and storage cupboards. ,Superbly appointed with split system heating/air conditioning, alarm, CCTV camera, high ceilings, water tank, garden shed, Colorbond fences plus a double garage with internal access. ,Conveniently nestled within walking distance to Wheelers Hill Primary, Glen Waverley South Primary, Brentwood Secondary, Brandon Park Shopping Centre, buses and Brentwood Reserve, near Jells Park, Caulfield Grammar and Monash Freeway., ",Jack Qi,0451978567,Julie Wells,0408885718,144758548,<generator object RealestateSpider.get_pictures at 0x0000025AC408FB40>,https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144758548
"14 Cowrie Street, Glen Waverley, Vic 3150","$1,750,000-$1,850,000",5,2,669m²,4,"Certain to surpass all expectations, the classic exterior of this 4-bedroom plus study family home conceals a spectacular and carefully considered renovation where meticulous attention to detail is on display at every turn.,Thoughtfully zoned for family harmony and with an impressive raft of high-end inclusions throughout, the single level home opens to a wide entrance hall enhanced by beautiful pale oak flooring. A dedicated study with bespoke joinery is the first port of call, while opposite is a sublime carpeted master with walk-in robe and luxe fully-tiled ensuite. ,Sliding pocket doors open to reveal a central skylit lounge/sitting room while further on, discover the home's piece de resistance, its sensational entertaining zone and designer kitchen with prestige Bosch appliances (including an induction cooktop) - all crowned by soaring ceilings and filled with glorious natural sunlight. Gather with family and friends around the cosy glow of the gas fireplace in the living/dining zone, relax around the kitchen's vast stone island or throw open the banks of bi-fold doors that lead to an elevated and sheltered alfresco deck and socialise in the open air - this really is a setting that will leave you spoiled for choice.,Separately zoned in a wing of their own are three additional bedrooms - all with built-in robes. They share a stunning bathroom with spa bath, floating vanity and frameless glass shower.,Zoned heating/refrigerated cooling with a touchscreen controller is among the requisite practicalities, along with a full laundry and double garage with insulated door and both house entry & rear roller door access. A hard-wired 5-camera security system plus alarm, instantaneous hot water, 6.6kw phone-enabled solar panels, outdoor sensor lighting and double glazed windows are just a few of the many standout inclusions. There is also a German engineered 3-point lock front door (also double glazed).,In the Mount View Primary School and Brentwood Secondary College zones, the home is within striking distance of the magnificent expanses of Jells Park, the many attractions and distractions of The Glen shopping centre, various public transport options & freeways.,PLEASE NOTE:,*Every precaution has been taken to establish the accuracy of the above information but does not constitute any representation by the vendor or agent.,* Photo ID required at all open for inspections",Belinda Van Suylen,0450287007,Josh Van Suylen,0432110355,144760224,<generator object RealestateSpider.get_pictures at 0x0000025AC408FA40>,https://www.realestate.com.au/property-house-vic-glen+waverley-144760224
"97 Springvale Road, Glen Waverley, Vic 3150","$1,400,000 - $1,500,000",6,3,691m²,2,"Discover the epitome of luxurious family living in this exceptional 6-bedroom, 3-bathroom residence in Glen Waverley. Boasting a privileged elevated position with convenient access via the service lane, the property is ideally located near The Glen Shopping Centre, scenic parklands, and esteemed schools.,Designed for ultimate versatility, the layout caters to the needs of large or extended families. The self-contained top level, accessible via an external entry, offers the potential for short or long-term rental. Whether you choose to revel in its current charm or embark on a modern renovation, the ground floor welcomes you with a grand leadlight windowed entry, a bright lounge, a spacious family/meals area featuring a kitchen with timber cabinetry and quality appliances, and a flexible formal dining room or additional bedroom/home office.,The lower level is enhanced by three bedrooms, including the master bedroom with ample built-in robes and an ensuite. A full bathroom and a second toilet add to the functionality of this floor. Ascend to the top level, where a light-filled living/dining zone provides easy access to the second kitchen equipped with stainless steel appliances. Two bedrooms with built-in robes and another bathroom complete this floor, leading to an impressive entertainer's terrace, deck, and a charming mulch garden.,Additional features of this property include reverse cycle heating and cooling, under stairs storage, and a convenient double garage. Situated near Kingsway restaurants and shops, with entry via the service lane, the home provides easy access to amenities such as Highvale Secondary College, Highvale Primary School, Highview Park, Glen Waverley North Reserve, Larpent Reserve, Vermont South Shopping Centre, Burwood One Shopping Centre, buses, and Eastlink.,Live the Glen Waverley lifestyle to the fullest with this remarkable and adaptable family home that seamlessly combines luxury and practicality.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist",Leo Xu,0405127812,Jenny Zhang,0450809188,144263552,<generator object RealestateSpider.get_pictures at 0x0000025AC408FD40>,https://www.realestate.com.au/property-house-vic-glen+waverley-144263552
"215 Gallaghers Road, Glen Waverley, Vic 3150","$1,150,000 - $1,250,000",3,1,791m²,2,"Nestled in the heart of Glen Waverley, this property presents an incredible opportunity for both families seeking a spacious haven and savvy investors eyeing development potential (STCA). Situated on a generous 791m2 block, this residence offers a blend of comfort, convenience, and future possibilities.,Ideal Family Living: with ample space both indoors and outdoors, this home caters perfectly to family living. The expansive backyard provides endless opportunities for children to play, entertain, and create lasting memories.,Potential for Development (STCA): Developers and investors take note! With the potential for development (subject to council approval), this property offers a lucrative opportunity to capitalise on its prime location and sizeable land.,Convenient Location: Located in the sought-after suburb of Glen Waverley, residents enjoy easy access to an array of amenities including reputable schools, shopping centres, parks, and public transport options. Everything your family needs is within reach.,Property Details:,791m2 (approx.),3 Bedrooms,1 Bathroom,2 toilets ,2 living areas ,2 Car Spaces,Wall panel heaters in the lounge and the rumpus ,2 ceiling fans ,Just a short distance to the following amenities. The Glen Shopping Centre, Glen Waverley Train Station, Monash Aquatic and Recreation Centre, Kingsway Entertainment Precinct, zoned for Mount View Primary School and Highvale Secondary College , close to  prestigious schools  like Caulfield Grammar, Glen Waverley Secondary College, Glendal Primary School, Wesley College Glen Waverley Campus.,These amenities and schools contribute to the overall appeal and desirability of the location, making 215 Gallaghers Road, Glen Waverley, an ideal choice for families seeking convenience and quality education for their children.,Don't miss out on this rare opportunity to secure a property with immense potential in one of Glen Waverley's most coveted locations. Whether you're looking to create your dream family home or embark on a development project, 215 Gallaghers Road ticks all the boxes. ,AUCTION - Saturday 27th of April at 3pm.",Ping Chu,0433889936,Brad Spencer,0439899920,144709356,<generator object RealestateSpider.get_pictures at 0x0000025AC408FC40>,https://www.realestate.com.au/property-house-vic-glen+waverley-144709356
"506/2 Snedden Drive, Glen Waverley, Vic 3150","$740,000 - $810,000",2,2,,1,"Nestled within the esteemed Glen Waverley Secondary Zone, adjacent to Glen Waverley Primary and within easy reach of Wesley College, Kingsway's vibrant dining scene, Glen Waverley train station, and major thoroughfares, stands a luxurious residence commanding breathtaking views over The Glen Shopping Centre and its bustling restaurant precinct.,Inside, a seamless blend of open plan living, dining, and kitchen areas awaits, adorned with sleek flooring and elevated by premium fixtures such as stone countertops and backsplashes. The kitchen is a culinary haven, boasting an island breakfast bar, top-of-the-line Miele gas range, oven, integrated dishwasher, and soft-close drawers.,This residence offers more than just exquisite interiors; it caters to modern comfort and convenience with amenities including a Euro laundry, split system heating/air conditioning, double-glazed windows, video intercom entry, basement parking, and a storage cage. The main bathroom exudes elegance with floor-to-ceiling tiles and opulent golden tapware.,Exclusive to residents is a wealth of leisure facilities, including an indoor pool, fully-equipped gym, yoga studio, steam room, theatre room, two Mahjong rooms, two treatment rooms, a library, and two dining rooms complete with kitchens. Various lounge areas provide spaces for relaxation, while the pinnacle is the remarkable entertainer's terrace boasting panoramic views of the Dandenong Ranges. Equipped with BBQ facilities, a vegetable garden, and a kids' play area, it's the epitome of sophisticated living.",Darryn Hung,0433110453,Anthony Fazio,0481205403,144765472,<generator object RealestateSpider.get_pictures at 0x0000025AC408ED40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144765472
"857 Waverley Road, Glen Waverley, Vic 3150","$1,400,000 - $1,500,000",3,2,704m²,2,"Deceptively spacious and centered around open plan enjoyment, this single level home spans an impressive 659sqm approx. allotment and offers comfort for the family in the Mount View Primary and Brentwood Secondary Zones.,Only moments from local shops and Jells Park, the home’s design delivers flexibility with the formal lounge room providing space to create a 4th bedroom, while the kitchen, dining and family room offers plenty of space to relax.,Property Highlights:,•	Three oversized bedrooms, all with robes including the master bedroom that boasts a walk-in-robe and ensuite,•	Neatly presented family bathroom with separate toilet,•	Massive bedroom-sized laundry with storage and workbench,•	Generous formal lounge room/potential 4th bedroom,•	Kitchen complemented by a privacy ledge and featuring a gas stove, Bosch oven and Asko dishwasher,•	Open plan dining and family room embracing polished floorboards plus a combustion fireplace,•	Alfresco zone capturing afternoon sunshine and spanning out to the backyard,•	Enriched with ducted heating and split system air conditioning for comfort,•	Further benefitting from an alarm, storage shed and double garage,Local Attractions:,•	Zoned to Mount View Primary and Brentwood Secondary,•	Meters from local shops, buses and Jells Park,•	Close to Caulfield Grammar, The Glen Shopping Centre and Glen Waverley Station,•	Convenient access to EastLink and the Monash Freeway",Jessica Chea,0395603988,,,144269496,<generator object RealestateSpider.get_pictures at 0x0000025AC5744E40>,https://www.realestate.com.au/property-house-vic-glen+waverley-144269496
"1105 52-54 O'sullivan Road, Glen Waverley, Vic 3150","$660,000 to $680,000",2,2,,1,"Ideally positioned within the prestigious Glen Waverley Secondary College catchment area (subject to school zone availability), this stylish apartment offers unparalleled convenience. Walking distance to The Glen Shopping Centre, various eateries along Kingsway, Village cinema, and Glen Waverley Train Station.,This stylish apartment embodies modern living with utmost convenience, offering seamless access to education, shopping, and transportation, thereby presenting an unparalleled lifestyle opportunity.,Features:,- An open-plan living/dining area provides a spacious and inviting ambiance.,- 2 bedrooms and 2 bathrooms. Master with ensuite and main bathroom with rainfall effect shower, floor-to-ceiling tiles and toilet. ,- Modern kitchen with stone benches, Ilve stove, Ilve oven, Fisher & Paykel dishwasher, and ample cupboard space.,- Heating and cooling systems for year-round comfort.,- Balcony with views. ,- 1 car space in the secure underground parking and a storage cage.,Experience the epitome of contemporary living in this modern apartment.,Call Conan to arrange a private inspection at 0433 900 003.,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist.",Conan Ong,0433900003,Dr Fonny Sujanto,0434818088,144263356,<generator object RealestateSpider.get_pictures at 0x0000025AC408EE40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144263356
"1008/23 Osullivan Road, Glen Waverley, Vic 3150","$1,188,000-$1,230,000",3,2,8361m²,2,"Welcome to ""Sky Gardens,"" where luxury living harmoniously blends with enchanting mountain vistas and the beauty of sunrise. This three-bedroom apartment transcends mere residence; it's an everyday experience that will leave you in awe.,Imagine waking up to stunning panoramic mountain views stretching as far as the eye can see, accompanied by the gentle glow of the sunrise. ""Sky Gardens"" bestows upon you the privilege of embracing the serene beauty of the mountain landscape from the comfort of your own home.,Prime Location:,Nestled in the heart of Glen Waverley, ""Sky Gardens"" offers seamless access to premium retail and entertainment options, solidifying its status as a coveted landmark address. Conveniently within walking distance to train and bus stops, enhancing your mobility.,Educational Excellence:,""Sky Gardens"" resides within the highly sought-after Glen Waverley Secondary School Zone (STSA) and Glen Waverley Primary School Zone, ensuring your family enjoys access to top-tier education.,Modern Living with World-Class Amenities:,Beyond its educational advantages, ""Sky Gardens"" boasts a wealth of amenities, including a sprawling 4,000sqm garden area, an indoor swimming pool, a fully-equipped gym, meticulously landscaped communal spaces, and more. Here, luxury seamlessly melds with grandeur, crafting an extraordinary living experience.,Your Winter Garden Awaits:,This opulent three-bedroom apartment showcases a ""winter garden,"" allowing you to enjoy the mountain views in all seasons. Use it as an indoor-outdoor retreat, seamlessly blending the beauty of nature with the comfort of indoor living.,Your Dream Home Awaits:,This opulent three-bedroom apartment showcases:,• Premium Fixtures and Fittings,• Sumptuous Timber Flooring,• High-End Miele Appliances,• Expansive Living Areas,• Luxurious Master Bedroom with Ensuite,• Sun-Drenched Interiors with Abundant Natural Light,• Energy-Efficient Double-Glazed Windows,• Secure Dedicated Car Space,• Thoughtful and Convenient Storage Solutions,• Split System Unit for Personalized Comfort,• Convenient European Laundry Facilities,""Sky Gardens"" is more than just a home; it's a lifestyle where every detail has been meticulously crafted to offer you the best in contemporary living.,Contact Ivan U, the Sky Garden specialist, for a private inspection to embark on this unparalleled living experience!",Ivan U,0432359306,,,144276212,<generator object RealestateSpider.get_pictures at 0x0000025AC408D940>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144276212
"1407/25 Osullivan Road, Glen Waverley, Vic 3150","$790,000 - $820,000",2,2,265m²,1,"Welcome to this stunning 2 bedroom, 2 bathroom apartment located at 1407/25 Osullivan Road in the sought-after suburb of Glen Waverley, in the heart of the area with in Glen Waverley Secondary College zone, and walking distance to the central shopping centre, train station, schools and amenities.,This modern apartment features a spacious living area, a sleek kitchen with quality appliances, and a balcony with stunning views. The bedrooms are well-appointed with built-in robes, and the master bedroom includes an ensuite. ,With a carport space included, this apartment offers convenience and comfort. The building itself boasts a contemporary design and is located in a prime location close to all amenities.,Key Features and Amenities:,- 2 Bedrooms: Discover two beautifully designed bedrooms, each providing relaxation and rejuvenation.,- 2 Bathrooms, 2 Toilets: Enjoy the luxury of two well-appointed bathrooms and an additional toilet, ensuring privacy and ease of living.,- Parking and Storage: This apartment includes the convenience of parking and additional storage, simplifying your daily routine.,- Approximately 4,000m2 private podium gardens reminiscing of Singapore featuring BBQ areas, bars, lounges, rest area, kitchen garden, play and picnic area, private cabanas and meditation/wellness area means affordable luxury with minimal upkeep, freeing you to enjoy life's pleasures.,- resort-style swimming pool with sauna, two-level gym and open plan yoga area, library, private dining with kitchen and terrace BBQ facilities, private lounge, Mahjong rooms and private theatre enriching your daily life.,- Enhanced security and Front Desk Concierges ensure peace of mind, potentially reducing insurance costs.,- Private Social & Recreational Committee activities such as New Year/Halloween Celebrations,Photo ID required for all inspections.",Jichen Quan,0404616929,Andy Zhang,0449271993,144642660,<generator object RealestateSpider.get_pictures at 0x0000025AC408ED40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144642660
"1/594 Waverley Road, Glen Waverley, Vic 3150","$860,000-$960,000",4,2,331m²,2,"A stunning lifestyle creation, this sleekly styled townhouse serves to impress executives, families and investors with its streamlined indoor-outdoor ambience and superb placement in the coveted dual school zones of Pinewood Primary and Glen Waverley Secondary (STSA). ,-Three robed bedrooms plus study (or fourth bedroom ) including an upstairs master bedroom with walk-in-robe and ensuite ,-Stylish main bathroom with floor-to-ceiling tiles and the convenience of a toilet along with a separate laundry ,-Quality equipped kitchen showcasing stone benches, stainless steel oven/gas stove, dishwasher plus a breakfast bench ,-Open plan living and dining zone adorned with fashionable flooring ,-Sliding doors linking the living room with the alfresco entertaining zone with fuss-free courtyard.,-Split system heating/air conditioning both upstairs and down, water tank plus a garden shed ,-Double garage for secure vehicle parking,Centrally situated to ensure a life of convenience, with easy access to Pinewood Primary, Glen Waverley Secondary, Monash Uni, Pinewood shopping village, The Glen, buses, train stations, Monash Aquatic Centre, parkland, Waverley Private Hospital and Monash Freeway.,Photo ID required at all open for inspections.,Disclaimer: We have in preparing this document used our best endeavors to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospective purchasers should make their own enquiries to verify the information contained in this document. Purchasers should make their own enquires and refer to the due diligence check-list provided by Consumer Affairs. Click on the link for a copy of the due diligence check-list from Consumer Affairs. http://www.consumer.vic.gov.au/duediligencechecklist,    ",Eddie Fu,0421339638,Bryson Shen,0430282166,144765204,<generator object RealestateSpider.get_pictures at 0x0000025AC408F040>,https://www.realestate.com.au/property-townhouse-vic-glen+waverley-144765204
"3 Diosma Drive, Glen Waverley, Vic 3150","$1,200,000 - $1,320,000",4,2,650m²,2,"Capturing the essence of classic family living with an abundance of natural light, this fabulous home, with a north facing backyard is situated in a prized location within the sought after Brentwood Secondary School Catchment Zone (STSA). ,Polished timber floors invite you into a large formal lounge, the gas fireplace the focal point of the room. The well-appointed modern kitchen boasts quality appliances with a gas cook top, electric oven, microwave, dishwasher and plenty of bench space for any home chef. ,The second living room at the rear of the home leads outside to tranquil backyard offering magnificent botanic views, with a flowing water fountain and fishpond providing a calming space to relax. Additional outdoor areas include the enclosed, covered outdoor deck showcasing a billiard table as one of its many uses. ,Boasting generously sized bedrooms, the master offers a stylish full en-suite bathroom, while the remaining bedrooms are serviced by equally stunning main bathroom and a third separate toilet. ,Modern comforts include ducted heating, evaporative cooling, ceiling fans, solar panels, roller shutters, ample off street parking and lockup double garage. ,Within walking distance to Brentwood Secondary school, Glen Waverley South Primary school and public transport, while only a short distance to Glen Waverley train station, local parks, M1 Monash Freeway, Brandon Park Shopping Centre, Kingsway restaurant strip and The Glen.",Tony Ievoli,0422869795,Freeman Li 李,0421780286,144644528,<generator object RealestateSpider.get_pictures at 0x0000025AC408D940>,https://www.realestate.com.au/property-house-vic-glen+waverley-144644528
"808 & 810/2 Snedden Drive, Glen Waverley, Vic 3150","$2,100,000 - $2,300,000",5,4,142m²,3,"Custom designed to deliver a world of luxury across two interconnected apartments, this Sky Garden residence in a haven like no other with uninterrupted views of the Dandenong Ranges and a spectacular configuration that's certain to appeal to large or multi-generational families in the GWSC Catchment (STSA).,Prosperously placed on the 8th floor, you'll enter via apartment 808 and experience the glamour of an extravagant lounge and dining room that soak up panoramic views of the Dandenong and Yarra Ranges through an incredible bank of floor-to-ceiling windows. ,Fit for the consummate chef, the high-end kitchen is glamour packed and presents a lengthy breakfast bench, stone benches/splashbacks, Miele appliances including an induction stove, 900mm oven and integrated dishwasher, along with a fabulous butler's pantry and plumbing point for your fridge.,On New Year's Eve, you can step out onto the balcony to capture views of the fireworks over the CBD, while the three bedrooms include a king-sized master bedroom with dressing room and dual vanity ensuite, supplemented by a 2 nd bathroom and laundry.,A second covered balcony acts as a connecting point between the apartments, with residence 810 unfolding to reveal two robed bedrooms, including a master bedroom with built-in-robe and dual vanity ensuite, accompanied by an additional bathroom and Euro laundry.,Additionally enjoying Dandenong Ranges views, the open plan living, dining and kitchen flow over light-coloured floorboards and boast stone benches, Miele appliances plus a concealed fridge space.,Comforting both apartments, you'll appreciate split system heating/air-conditioning, double-glazed windows, video intercom entry, high ceilings plus the benefits of three basement parking spaces.,Rich in amenity, the Sky Garden complex provides a breath-taking array of lavish facilities including, but not limited to a sumptuous indoor pool, steam room, fully equipped gymnasium, calming yoga studio, cinema room, private treatment rooms, relaxed lounges, library, gourmet kitchen and dining rooms plus an expansive terrace where you can utilize the barbeque facilities or take a quiet stroll through the gardens.,Resting above The Glen Shopping Centre in the Glen Waverley Secondary Catchment (STSA), meters from dining precincts, Glen Waverley Train Station and buses, whilst close to Glen Waverley Primary, Wesley College plus EastLink and Monash Freeway.,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144746724,<generator object RealestateSpider.get_pictures at 0x0000025AC408EB40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144746724
"1005/52-54 O'sullivan Rd, Glen Waverley, Vic 3150",For Sale,2,2,,1,"Looking for your dream home in the heart of Glen Waverley? Look no Further! Whether you are a first home buyer or an investor, this exquisite 10th floor apartment ticks all the boxes!,Nestled within the highly sought after Galleria Apartments, this gem boasts a prime location in Glen Waverley. Right opposite The Glen Shopping Centre, you’ll have access to an array of retail outlets, supermarkets, and international restaurants, providing endless dinning options at your doorstep.,Step inside to discover a spacious, open-planned, north facing dining and living area bathed in natural light all year round, providing warmth and brightness throughout the day. From the eastern aspect of the balcony, you will be indulged by breathtaking views of the majestic Dandenong Mountain, offering a picturesque backdrop to your daily life.,Families will appreciate the added value of residing within Glen Waverley Secondary College catchment zone (STSA), renowned for its commitment to academic excellence. With Glen Waverley Train Station just a stone’s throw away, commuting becomes a seamless experience, whether you’re embarking on your daily routine or exploring the city’s offerings.,Seize this rare opportunity to own a slice of luxury in Glen Waverley, call now to arrange your private viewing today!,*Photo ID required at all open for inspections.*",Ally Song,0403221620,,,144757912,<generator object RealestateSpider.get_pictures at 0x0000025AC408DF40>,https://www.realestate.com.au/property-apartment-vic-glen+waverley-144757912
