Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"14 Kawana Crescent, Glen Waverley, Vic 3150","$1,580,000 - $1,680,000",4,2,704m²,2,"Commanding an incredible indoor-outdoor ambience with a brilliant visual connection between the formal and family zones and alfresco entertaining, this spacious home is a real delight in the Mount View Primary and Brentwood Secondary Zones (STSA).,Occupying a 703sqm approx. allotment, the home’s dimensions easily cater for the growing family with four robed bedrooms accompanied by a study area and complemented by an ensuite and family bathroom.,Property Highlights:,•	Four robed bedrooms, including a master bedroom with built-in-robes and ensuite,•	Central family bathroom and 2-way toilet,•	Study room conveniently set just beside the front door,•	Sunken formal lounge room boasting a bank of windows and open fireplace,•	Designated formal dining area with access to alfresco zone,•	Open plan meals and family room,•	Neatly presented kitchen adorned with Westinghouse wall oven, Westinghouse stove, Omega dishwasher, double sinks plus a breakfast bench,•	Generous alfresco entertaining zone,•	Family-sized laundry,•	Comforted by ducted heating and split system air conditioning,•	Additionally complemented by a double garage and paved driveway,Local Attractions:,•	Zoned to Mount View Primary and Brentwood Secondary College,•	Moments from Caulfield Grammar and Jells Park,•	Close to The Glen Shopping Centre, buses and Glen Waverley Station,•	Central to EastLink and Monash Freeway",Chris Feng,0395603988,,,144270336,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5be8562c6334b993d2715f7f7c8127368202d9cc669560009f7f9befdfaf8a87/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dec756a8c00078abfab94e2aaacea32bf8094093bdc42d300af8313afb9b3933/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dec756a8c00078abfab94e2aaacea32bf8094093bdc42d300af8313afb9b3933/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/0d3e722ebc49d030f09fde2115eb3beb405513319d61b6d3fa2230f10f916e14/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/91573021176918d425b9a41bdb54b1be619c2ef73cc2e88cda51c5c950b760eb/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144270336
"9 Spear, Glen Waverley, Vic 3150","$1,450,000 - $1,595,000",4,2,651m²,2,"Completing your quest for absolute comfort, this spacious single level home presents a relaxed ambience for family life with various living zones making it perfect for the growing family in the coveted Highvale Secondary Zone. ,Nestled in a quiet court and benefitting from a northerly frontage, the home’s layout is ideal, with the formal lounge and dining room heading up the home and drawing in plenty of natural light. ,At the heart of the home, the kitchen boasts a Technika oven, Westinghouse gas stove, Bosch dishwasher plus a breakfast bench that links through to the casual meals zone with sliding doors opening onto a rumpus room with shelving. ,Offering versatility, a private family room/4th bedroom boasts built-in-robes, while the three remaining bedrooms include a master bedroom with walk-in-robe and ensuite, supplemented by a family bathroom and separate toilet. ,Furthermore, an outdoor entertaining zone leads out to the backyard and extra benefits include ducted heating, evaporative cooling, garden shed plus a double lock-up carport. ,Well suited to families and situated on a generous 651sqm approx. allotment, walking distance to Camelot Rise Primary, Highvale Secondary, Dandenong Creek Trail, Capital Ave Reserve and buses, near The Glen Shopping Centre, Glen Waverley Station and freeway access points.",Kyla Davis,0419394974,,,144770492,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b66aac5f864a503a7761301b0307dbd80ab967bb4c9cee4fe96fd2cffe1a1a2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b66aac5f864a503a7761301b0307dbd80ab967bb4c9cee4fe96fd2cffe1a1a2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6f5f4e14d395becf36b6a2d344e86994eab79df916051a634de1bc6911acf084/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d6b00ff3213b07fbb7bc05e7f7878f84f6683c9b98f38f6fadc3937e67005b8f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/9d02462b5658636cccb638bd161cbc4aa33619196943caa4de153c410bb2c042/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144770492
"2/4 Durward Avenue, Glen Waverley, Vic 3150","FOR SALE $1,080,000",3,2,252m²,1,"A gleaming showcase of style and space, this single level unit sits privately at the rear and provides the perfect family start, downsize or investment in the Pinewood Primary and Glen Waverley Secondary Catchments (STSA). Light-filled and alluring, the open plan living, dining and kitchen is generously sized and incorporates the benefits of a Whirlpool oven, Whirlpool gas stove, Technika dishwasher plus a breakfast bench. Sliding doors provide a welcome introduction to the courtyard, here you find a covered deck for entertaining alongside a lengthy, synthetic turf yard where children can play. Down the hallway, the three bedrooms are all robed and include a master bedroom with walk-in-robe and ensuite, further complemented by a family bathroom, powder room and full-sized laundry. Furthermore, the home boasts ducted heating, evaporative cooling, alarm, high ceilings plus a single garage with internal access and rear roller door. Conveniently set, close to Pinewood Primary, Glen Waverley Secondary, Holmesglen Institute, Monash Aquatic and Recreation Centre, Central Reserve, Pinewood Village, The Glen Shopping Centre, buses, Glen Waverley Station plus EastLink and Monash Freeway. ,Photo ID required at all open for inspections.",Darryl Wickham,0410554779,Alan Zhang,0402200098,144272028,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/017d38a67f8b1247f33ceac2d27a7b1281b6f04d337e10e8da78131ffbb3b9ed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/017d38a67f8b1247f33ceac2d27a7b1281b6f04d337e10e8da78131ffbb3b9ed/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2b58aa0aedfdf75b24133489658be5627fd28b30b8562502f8c8f478402fadcd/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8ab4e88dd0b254aac09c2fd586a63031795f5a2e0705cc9c3aa29b757475e5a1/image.jpg",https://www.realestate.com.au/property-unit-vic-glen+waverley-144272028
"G07/37-39 Hunter St, Glen Waverley, Vic 3150","$598,000",2,1,,1,"Welcome to 37-39 Hunter Street, situated in the illustrious suburb of Glen Waverley, recognized as one of Melbourne's affluent neighborhoods. A mere 18 kilometers southeast of Melbourne's bustling CBD and within the City of Monash, this community is a harmonious blend of comfort, convenience, and top-tier amenities including elite educational institutions, comprehensive shopping, and a lively array of dining and entertainment.,Apartment G.02, a chic and contemporary space designed for the discerning resident. This sophisticated abode offers a total area of 94.5 square meters, with a well-appointed interior of 65.0 square meters and an inviting external space of 29.5 square meters for private outdoor enjoyment.,This two-bedroom, two-bathroom apartment with a car space is crafted for those who value both style and practicality. The layout ensures seamless living with a harmonious flow between the living areas, bedrooms, and outdoor spaces. Each room is designed to maximize comfort and aesthetic appeal, promising a home that is as functional as it is visually engaging.,Positioned in an area known for its outstanding educational facilities, including Wesley College (just a walk away) and Glen Waverley Secondary College, and surrounded by shopping havens like The Glen, as well as the culinary delights of Kingsway Commercial Street, life in Apartment 1.01 promises convenience and indulgence.,With Syndal Train Station just a short walk away, the commute to Melbourne's CBD and other areas is seamless, offering an easy connection to the city's vibrant business and leisure districts. Hunter St invites you to embrace a lifestyle where luxury, choice, and accessibility are all part of the experience.",Sara Pedram,0450426872,S&K Property Group,0412599378,144771020,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/feb5b55a1aab14a9172955666f3c05edd347544533921d810aab88e2140ed040/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f57badef069d0410d9ec69520235b1ed54d17c841206219701aa5aae3135c55e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f57badef069d0410d9ec69520235b1ed54d17c841206219701aa5aae3135c55e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f54100ac7d065a05e6b5af9de2cb0eec0b1bcbc72094114ee5abf2e6ad0e7617/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e4e54a8d25c817cde7555d194a7c17023c76dca603586443d2b6818a4be4c9bb/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144771020
"7 Ralton Avenue, Glen Waverley, Vic 3150","$3,500,000 - $3,800,000",5,4,736m²,2,"Dedicated to design excellence whilst delivering the highest level of luxury, this near new home indulges every aspect in life whilst promoting premium appointments, CBD views and prized placement in the Mount View Primary and Glen Waverley Secondary Zones (STSA). ,A celebration of quality craftsmanship, the home unfolds to reveal glamorous parquetry flooring that guides you through to a formal lounge room boasting designer lighting plus a Heat & Glo gas log fire. At the heart of the home, a double height void helps to filter light throughout, while the private theatre room comes equipped with a projector, screen and speakers and looks out towards the temperature controlled Visscool wine cellar. ,Beckoning gatherings with friends, the expansive kitchen, meals and family room is a culinary showpiece that embraces porcelain benches, Miele double ovens, Miele induction stove, integrated fridge/freezer, island breakfast bench plus a butler's kitchen boasting a Miele gas stove and Miele dishwasher. Offering a seamless transition for indoor-outdoor entertaining, glass doors with retractable flyscreens open onto an expansive entertainer's deck that's partially covered and accompanied by a synthetic turf backyard. ,Upstairs, a rumpus room provides a recreation sanctuary complete with a wet bar and accompanied by four of the five robed bedrooms including a guest bedroom with walk-in-robe and dual vanity ensuite, plus a lavish master suite with CBD views, deep balcony, dressing room and indulgent double shower ensuite. On the ground floor, the 5th bedroom benefits from a walk-in-robe and dual vanity ensuite, while the 4th bathroom rests upstairs and is supplemented by a ground floor powder room and fitted laundry with storage room and workbench. ,Finished to perfection with a 10kw solar panel system, Daikin 10 zone ducted heating/air conditioning unit, CCTV cameras, alarm, video intercom entry, keyless entry, double glazed windows, quality curtains and light switches plus a double garage with internal access and driveway gates. ,A masterpiece in every sense of the word, close to Mount View Primary, Glen Waverley Secondary, Caulfield Grammar, The Glen Shopping Centre, buses, Glen Waverley Station, Jells Park and freeways. ",Julie Wells,0408885718,Alice He,0434415868,144564724,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8a57f3ddd94ad78ca1b6062a7377de1bb8e40cafe7fb32f455927a11318c781f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8a57f3ddd94ad78ca1b6062a7377de1bb8e40cafe7fb32f455927a11318c781f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f9762c6291b8f0483f7daeb24deb725a2645b6c89515f3ee6a17f1328bf93dbd/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bd8c63045052bc94b1b552213eb363b473ded70a225901fdf9544ea576247f62/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144564724
"101/37-39 Hunter St, Glen Waverley, Vic 3150","$835,000",3,2,,2,"Welcome to 37-39 Hunter Street, situated in the illustrious suburb of Glen Waverley, recognized as one of Melbourne's affluent neighborhoods. A mere 18 kilometers southeast of Melbourne's bustling CBD and within the City of Monash, this community is a harmonious blend of comfort, convenience, and top-tier amenities including elite educational institutions, comprehensive shopping, and a lively array of dining and entertainment.,Apartment 1.01 at 37-39 Hunter Street, Glen Waverley – a testament to luxurious and adaptable living in a premier Melbourne suburb. This three-bedroom, two-bathroom sanctuary, complete with two car spaces, encompasses a total area of 90.6 square meters, designed for comfort and elegance.,Inside, you'll find a spacious 81.9 square meters of internal living space paired with an 8.7 square meters external area. Reflecting modern living needs, Apartment 1.01 offers a choice between two color schemes, allowing residents to personalize their space to their taste, ensuring that each home is not just stylish but also a true reflection of its owner.,The Glen and Kingsway Commercial Street cater to all your retail and culinary desires, while educational excellence is just a walk away at Wesley College, not to mention Glen Waverley Secondary College and prominent universities like Monash and Deakin within close reach.,Connectivity is seamless, with Syndal Train Station on your doorstep and a network of bus routes, linking you effortlessly to the CBD and surrounding precincts. It is not just a residence but a confluence of elegance, sustainability, and unparalleled accessibility, with Wesley College within walking distance, representing the ultimate lifestyle for the discerning homeowner.",Ivy Lyu,0435698056,S&K Property Group,0412599378,144770728,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/feb5b55a1aab14a9172955666f3c05edd347544533921d810aab88e2140ed040/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bb9c76fb49ceaded7a6e04291ee499b8b010234664c7b540b374157db7afa9db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/bb9c76fb49ceaded7a6e04291ee499b8b010234664c7b540b374157db7afa9db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e4e54a8d25c817cde7555d194a7c17023c76dca603586443d2b6818a4be4c9bb/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f54100ac7d065a05e6b5af9de2cb0eec0b1bcbc72094114ee5abf2e6ad0e7617/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144770728
"25 Glen Court, Glen Waverley, Vic 3150","$2,300,000 - $2,400,000",4,2,759m²,4,"Located in the double school catchments of Mount View Primary and GWSC (STSA) within moments from The Glen, this free-flowing home captures plenty of space with formal, family and leisure rooms designed for the family and detailed with Dandenong Ranges views.,Situated on 758sqm approx, this four bedrooms complete this family-friendly package. Fitted with a brilliant bank of windows, the lounge room draws your vision out to the mountains as you wander inside, connecting effortlessly through to a dining room that's accompanied by a display cabinet. A master bedroom boasting a built-in-robe and ensuite, supplemented by a neutrally toned family bathroom, powder room and laundry. The essence of the kitchen, meals and family room is open plan, while the rumpus room stretches the home out onto a covered alfresco deck and private backyard for outdoor pleasure. . The house is comforted by ducted heating, evaporative cooling plus an air conditioner, along with the added benefits of an alarm, water tank, high ceilings .,Centrally situated so you can easily walk to Mount View Primary, Glen Waverley Secondary, restaurants, The Glen Shopping Centre, buses, Glen Waverley Train Station and parkland, near Monash and EastLink Freeways.,Photo ID required at all open inspections",Zeng Shi,0409520188,Olivia Mo,0431864968,144497880,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4d3741abf08e32b168c85c07277da023ccddb096925a025bc5c84e34f5378302/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4d3741abf08e32b168c85c07277da023ccddb096925a025bc5c84e34f5378302/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/28b21e8c55baa4ad0b8ad104a5978cf1bddd7d73ea77afc8bcc1ca4844f755ba/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/65335f2850cccf5a3a5318aeb6e115c7ab5fe71ff682930b954ca3be10ab06d3/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144497880
"8 Moylan Road, Glen Waverley, Vic 3150",,6,3,725m²,2,"Occupying a prime corner allotment of 725sqm (approx) with vast 19.8m frontage, this 4 bedroom, 2 bathroom home plus fully self-contained 2 bedroom granny flat presents a wealth of opportunity just waiting to be explored. Sure to capture the attention of families, investors and developers, it offers excellent scope to breathe fresh life and completely renovate, or wipe the slate and build your dream residence or multiple townhouses, capitalising on dual street frontages (STCA). Lease out whilst planning for the future and make the most of a sought-after location within the Glendal Primary and GWSC zones, walking distance to Wesley College, The Glen Shopping Centre Glen Waverley train station, Glen Waverley North Reserve and close to Monash and EastLink Freeways.,*Please Note* Buxton Real Estate may refuse to provide further information about the property should you prefer not to disclose your Full Contact Details including Phone Number. Photo id required upon entering the property.",Zack Song,0430390209,Mannie Psarakis,0449656725,144627832,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/59268056c35adf1276a87dea2c916020c2a69cd87cd9b09f692a8b4a365d8f2a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e59fdbc031c3b68b6c91e6cfdcf8f86136ed66876d87088d9c3d9bab54990d6c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e59fdbc031c3b68b6c91e6cfdcf8f86136ed66876d87088d9c3d9bab54990d6c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dea26407f9212801a4f52af64e3c9d47b1139f10fa272935257a4654828ed351/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/54054112df46fe3b34261ab1b6261fdd19e41354c8e1f80f9c07149c6bf4e18c/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144627832
"808 & 810/2 Snedden Drive, Glen Waverley, Vic 3150","$2,100,000 - $2,300,000",5,4,142m²,3,"Custom designed to deliver a world of luxury across two interconnected apartments, this Sky Garden residence in a haven like no other with uninterrupted views of the Dandenong Ranges and a spectacular configuration that's certain to appeal to large or multi-generational families in the GWSC Catchment (STSA).,Prosperously placed on the 8th floor, you'll enter via apartment 808 and experience the glamour of an extravagant lounge and dining room that soak up panoramic views of the Dandenong and Yarra Ranges through an incredible bank of floor-to-ceiling windows. ,Fit for the consummate chef, the high-end kitchen is glamour packed and presents a lengthy breakfast bench, stone benches/splashbacks, Miele appliances including an induction stove, 900mm oven and integrated dishwasher, along with a fabulous butler's pantry and plumbing point for your fridge.,On New Year's Eve, you can step out onto the balcony to capture views of the fireworks over the CBD, while the three bedrooms include a king-sized master bedroom with dressing room and dual vanity ensuite, supplemented by a 2 nd bathroom and laundry.,A second covered balcony acts as a connecting point between the apartments, with residence 810 unfolding to reveal two robed bedrooms, including a master bedroom with built-in-robe and dual vanity ensuite, accompanied by an additional bathroom and Euro laundry.,Additionally enjoying Dandenong Ranges views, the open plan living, dining and kitchen flow over light-coloured floorboards and boast stone benches, Miele appliances plus a concealed fridge space.,Comforting both apartments, you'll appreciate split system heating/air-conditioning, double-glazed windows, video intercom entry, high ceilings plus the benefits of three basement parking spaces.,Rich in amenity, the Sky Garden complex provides a breath-taking array of lavish facilities including, but not limited to a sumptuous indoor pool, steam room, fully equipped gymnasium, calming yoga studio, cinema room, private treatment rooms, relaxed lounges, library, gourmet kitchen and dining rooms plus an expansive terrace where you can utilize the barbeque facilities or take a quiet stroll through the gardens.,Resting above The Glen Shopping Centre in the Glen Waverley Secondary Catchment (STSA), meters from dining precincts, Glen Waverley Train Station and buses, whilst close to Glen Waverley Primary, Wesley College plus EastLink and Monash Freeway.,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144746724,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8d363ecd6ecb280149ee223c8e4d0756137274652929346b0b41903776babb2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e8d363ecd6ecb280149ee223c8e4d0756137274652929346b0b41903776babb2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8c15f0afd4334768374ad85248edf45d4db43c5e141919593b0a901478f31c56/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2ab55ced8692a708cf9f086b405d5c79ea9747c35332c06187fe929b8cc76208/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144746724
"Address available on request, Glen Waverley, Vic 3150","$4,600,000 - $4,960,000",5,5,745m²,2,"**FOR MORE INFORMATION PLEASE CONTACT ON KERRY HUANG: 0450 989 955**,**This property is open for inspection. In accordance to the Victorian Government guidelines, only fully vaccinated people will be able to attend the open for inspection/and auction for this property. Please ensure to scan the QR code at the property and present your proof of vaccination prior to entry.**,Majestically elevated and embracing magnificent Ranges views, this striking family home has been comprehensively renovated to deliver luxury and style in the dual school catchments of Glen Waverley Secondary and Mount View Primary School. ,Beyond the glass panelled front door, the home opens to reveal a sumptuous living room that's enriched with a picture window framing views and accompanied by a spacious study/home office with excellent walk-in storage. Rising upstairs, a spacious lounge and dining room awaits your entertainment enjoyment and offers the appeal of a fire place plus multiple doors that extend out onto the fabulous front balcony with breathtaking Ranges views. The modern kitchen boasts quality appliances and rests alongside a spacious meals zone, while a private family room spans out onto the northerly oriented entertaining deck with Bali hut and adjoining low-maintenance backyard. Carried over the two levels, there are five bedrooms, including a master bedroom with built-in-robe and ensuite, supplemented by two designer bathrooms each with a toilet plus a separate 4th toilet and full-sized laundry with workbench. Further enhanced by ducted heating, split system air conditioning, high ceilings plus excellent off-street parking. ,Placed in the prized GWSC and Mount View Primary Catchments, within walking distance to The Glen Shopping Centre and Glen Waverley Train Station, near Monash and EastLink Freeways.,*Photo ID and mask are required on inspection.,*Due to COVID regulation and attendees limitations, attendees must register prior to attendance.,COVID ADVICE:,*All inspection attendees are required to wear a mask or face covering. Our Agents reserve the right to deny access to attendees where Covid instructions have not been adhered to.*,With the well being of and health of our staff, residents, clients and contractors as our main priority it is our responsibility to advise of the following processes we are implementing in line with the State Government and WHO regulations to prevent the spread of Covid-19:,Should you be experiencing any of the following, we request that you do not enter the property and advise our Agents before scheduling an inspection:,Are showing any symptoms of illness/cold/flu,Have tested positive or been in contact with someone who has Covid-19,Have returned from travel overseas the last 14 days,Are currently under quarantine,We thank you for your attention and respecting the health and safety of our workplace.",Kerry Huang,0450989955,Joyce Liu,0466968829,139687243,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5f15b69e682e41d438bfb76834d6237b1a1d594cdad1f88512e10c69e73f6a74/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5f15b69e682e41d438bfb76834d6237b1a1d594cdad1f88512e10c69e73f6a74/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/a37f0674653eafc8cf434913db986dbea36d8193bbb636b3ac2918fc0345379a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1823338fa6e3b42776b5b1acf906295c8567cc057b8d982e24afed2ca10f15a1/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-139687243
"31 Olinda Street, Glen Waverley, Vic 3150","$1,700,000 - $1,800,000",4,2,730m²,2,"Brilliantly positioned in one Glen Waverley’s most highly desired pockets, this comfortable 4 bedroom, 2 bathroom home delivers options for pursuing new home site plans (STCA), renovation or capitalizing on development potential for two 31/32sqm luxurious streetfront townhouses. Ideal for families seeking a move in ready or lease out opportunity, immaculate spaces provide an inviting lounge, kitchen, family/meals area with raked ceilings, ducted heating, split system AC, huge rear garden, tandem garage and ample off street parking. Zoned for Brentwood Secondary College, close to Glen Waverley South Primary, Brandon Park Shopping Centre, The Glen, Central Reserve, Glen Waverley train station, Wesley College and Freeway access.",Lily Chen,0403707888,Vincent Chang,0421030091,144231548,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ea5e3b04e2482bca21daa48fd13137daa6d456b70d8a2a54bfb5c808f1f4eaa4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ea5e3b04e2482bca21daa48fd13137daa6d456b70d8a2a54bfb5c808f1f4eaa4/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/184678577a3080748b929484092fd7e6ccb9dd45f73055e29515d4101d211b93/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4e5eadb3557a38990abf652f7afc905b325df7cf995840b34cb2600ba5bdb99e/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144231548
"23 Diamond Avenue, Glen Waverley, Vic 3150","$1,580,000 - $1,650,000",4,2,663m²,2,"Open for inspection at 10:00am - 10:30am This Saturday & Sunday 20& 21 April,* Within Glen Waverley Primary School & Highvale Secondary College Catchment Zone (STSA),* Frontage: appx.18 metre wide x 37metre depth,Set on a regular block of approx. 663m2 in central Glen Waverley & perfectly positioned within walking distance to Glen Waverley Primary School & Highvale Secondary College and The New Glen Shopping Centre just up the road, this well kept family home was renovated with a family focused floorplan & quality family lifestyle in mind.,• Quiet family friendly location within walking distance to local primary and secondary schools including Highvale Secondary College, Glen Waverley Primary & Highvale Primary School,• Offering exceptional living spaces, with a family friendly floor plan with formal lounge room, separate dining ,• Four sizable bedrooms including 3 with BIRs plus a home office or study and 2 modern bathrooms with a dual basin vanity & skylight,• Sparkling modern kitchen equipped with quality appliances, extensive Caesarstone benchtops & abundant storage space;,• A covered pergola is overlooking outdoor gardens, double lock up garage, garden shed + wide driveway offering more parking space;,• Gas ducted heating throughout, polished Tassie Oak hardwood floorboards plus split-system air conditioning; ,• Update the original home or re-develop a brand new luxury home with breath-taking views of The Dandenong Ranges, the option is in your hands (STSA),• Super conveniently located within close proximity to all desired amenities and services,Conveniently located in a highly sought-after neighbourhood, within the Highvale Secondary College catchment and walking distance to Glen Waverley Primary school and near a short stroll to The Glen Shopping Centre and Kingsway Dining Strip, Bushy Park Wetlands, Jells Park, reserves and public transport easy access to Glen Waverley train station & EastLink motorway, this family home is sure to be impressive.,Contact Jerry Zhu 0401 753 099 for more information.,PHOTO ID REQUIRED AT ALL OPEN FOR INSPECTIONS,INSPECTION TIMES are subject to change without notice,Disclaimer: We have in preparing this document used our best endeavours to ensure that the information contained in this document is true and accurate, but accept no responsibility and disclaim all liability in respect to any errors, omissions, inaccuracies or misstatements in this document. Prospect purchasers should make their own enquiries to verify the information contained in this document and refer to the due diligence check-list provided by consumer affairs. Click on the link for a copy of the due diligence check-list: http://www.consumer.vic.gov.au/duediligencechecklist",Jerry Zhu,0401753099,Francis Leung,0398875111,144378892,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/56b6393914cafd2a65c6ede81068b6ababbbbfe81dbe067a906e196d7d7c0cc3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/75c0ef38025cf97e65711ac71e9b86874ca3d191a42c9fdf9fb6ccf19943ba67/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/75c0ef38025cf97e65711ac71e9b86874ca3d191a42c9fdf9fb6ccf19943ba67/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dad4eb030b9c5657263465bd1cd5b2eef5861304abc62712afee2cddc3a53d76/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d2d538e9a01a6b5a613df803b45558b6ec70bb86c706d69b22052cb4b3cb6e1c/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144378892
