Address,Price,Bed,Bath,Area,CarSpaces,Specification,Agent1 Name,Agent1 Number,Agent2 Name,Agent2 Number,PropertyId,image_urls,Url
"TYPE A3/583 Ferntree Gully Rd, Glen Waverley, Vic 3150","$1,395,000",3,3,226m²,2,"• Three level townhome providing a generous spacious layout for flexible living.,• A beautiful walk-in wardrobe in the second bedroom ,• A ground floor second living with a bathroom next to it provides the opportunity for multi-purpose family entertainment or the added flexibility to work from home.,• Drying courtyard off the garage,• Suitable for first home buyer, young families, downsizers or upsizers who are looking for more space and flexibility, perfect investment opportunity in the centre of Glen Waverley.,Floret is a vibrant new community of premium townhouses located in Glen Waverley, available from $995k.,With elevated interiors designed by award-winning architects RotheLowman and verdant landscapes by renowned ASPECT Studios, our Floret Townhouses share a rich synergy between built and natural environments.,Supporting the needs of a modern lifestyle, Floret boasts proximity to vast retail offerings, eminent public and private schools, universities and expansive green spaces.,Display suite is open by appointment. Please contact our sales team to book inspection.,Display Address: 583 Ferntree Gully Road, Glen Waverley,FloretHomes.com.au",Silvia Pan,0456250228,Sherroy Ong,0423426018,143721120,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/af524ebab1a41772c7058e9325cef9de961df2206608909dfa7d4d9083470638/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/be06e81310482d26f1b67e0df1d26bcff01da18e73e38ea042b62f7e8f1690bd/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2898a5368c0b1696f85c6d927051f34eff645a76898a755d2707d2c52f5193a6/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ebc9edfb10fa85909e1ef3266ba12501ccff0d8d2539238785db48c80214c867/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6d89ab59f43f2e1eea079540f45d9a8ba8992b3dd7fbb1cc5c50562ec109fa87/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-143721120
"9 Ivanhoe Street, Glen Waverley, Vic 3150","$1,150,000 - $1,250,000",3,1,711m²,2,"Nestled in a prized leafy enclave, this comfortable family home occupies an expansive 711m2 (approx.) block, providing endless potential within a stroll of Pinewood Shopping Village and Pinewood Primary School.,Perched on the high side of a sought-after street with a whisper-quiet balcony, the property's classic brick facade is framed by the verdant tones of its established frontage, opening to reveal light-filled interiors with soft warm tones, airy high ceilings and plush carpet.,Perfect for cosy TV evenings, the sizeable living room features a stylish marble-effect fireplace, flowing effortlessly to the versatile meal area and original timber kitchen with its quality electric appliances.,For a household that loves to entertain, the peaceful covered alfresco offers an abundance of space, gazing out to the huge backyard which boasts beautiful towering trees, a veggie garden and shed.,Completing the thoughtful layout, all three bedrooms are generous in size and robed, sharing access to the spacious family bathroom, separate shower room and w/c.,Adding to the property's traditional charm and comfort levels, finishing touches include ducted heating, evaporative cooling and air conditioning, plus security shutters, a large laundry and a double garage with storage/workshop space.,Life in this coveted pocket of Glen Waverley places its residents within a short walk of the Monash Aquatic Centre, Holmesglen and glorious parks.,It's also moments from Brentwood Secondary College, elite private schools and The Glen, while close to Glen Waverley Station and the Monash Freeway for seamless city commuting.,An exceptional opportunity in a location that's hard to beat, this much-loved home is ideal for keen renovators, astute investors and savvy developers (STCA)., ,ICONS:,3 Bedroom,1 Bathroom,•	Large 711m2 block (approx.) on a quiet leafy street,•	Potential to renovate, rebuild or subdivide (STCA),•	Traditional brick home with light-filled interiors,•	Walk to local schools, shops, parks, Holmesglen,•	Moments from train station and freeway, ,Please note: inspection time may change or cancel without notice, please check the website before attending the inspection",Kerry Huang,0450989955,Carrie Li,0452191129,144204156,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/602e3b1b5b60469e65beb24a1fd120f9a8bf33c67ed32f31511bda772304c2ef/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/602e3b1b5b60469e65beb24a1fd120f9a8bf33c67ed32f31511bda772304c2ef/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f13a1de7ee2612a9fa6784212468a18b71ef2670e60193d332b86bc7be1359b3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8d7523edee240f404132ec695f4baf4effde79df0e52e19a2f92f55cc5fc986c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/f6176cd5a853ca12566aab6670f1a00be6a70882fec2eef8336d42d51c4b2e05/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144204156
"66 Ivanhoe Street, Glen Waverley, Vic 3150","$1,250,000 - $1,350,000",3,1,654m²,2,"This stunning single-level home presents an exceptional opportunity for those seeking a spacious and versatile living experience. With three generously sized bedrooms and one bathroom, this property sits on a vast 654 sqm (approx) block, creating the opportunity for a multitude of possibilities. Inside, the home boasts beautiful, polished floorboards that infuse charm into the living spaces.,Additionally, plans were previously approved to retain the existing home and construct a modern townhouse at the rear of the block, creating a unique dual living opportunity. Although the plans have since expired, this represents an exciting prospect for those seeking to capitalise on the property’s versatility.,Beyond its remarkable potential, the property is positioned in the Brentwood Secondary College zone and is in close proximity to Pinewood Primary School, Monash Aquatic Centre, Holmesglen Institute, Glen Waverley train station, The Glen Shopping Centre, Kingsway restaurants and Central reserve, perfectly positioned for a vibrant and convenient lifestyle.,Whether you’re looking for a long-term investment or a forever home, this property ticks all the boxes.",Stan Song,0452180920,Stephen Huang,0499088880,144204568,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ed3a9f4b215fca5a1ac6993208a3317ec52f8ca601f761b2b94c89cf6d9439cc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ed3a9f4b215fca5a1ac6993208a3317ec52f8ca601f761b2b94c89cf6d9439cc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/8e09f9dac4702602d74459a8fac6daf98a5b2bafea039e52a02e097378e9ea54/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/38ad5ffe9c3d55c3e8378742bb1e5e7bdf2d683ee77708f8d0a5f8404df49382/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144204568
"39 Olinda Street, Glen Waverley, Vic 3150","$1,750,000 - $1,850,000",4,1,727m²,2,"An exciting and rare opportunity to embrace this unrivaled character on 727sqm (approximately) land with over 20m wide frontage, unmissable potential for enhancement, investment and subdivision. ,Behind a beautiful, private picket fence lies this light filled, classically styled family home with beautifully established gardens in a coveted location.,This beautiful sunfilled home boasts a formal lounge, formal dining and a bright great family sized kitchen with a meal area, 4 north facing good-sized bedrooms, the master bedroom with a big floor to ceiling built-in-robe and a family bathroom and a separate second toilet. The fully renovated laundry with stone bench tops can access to a covered alfresco outdoor entertaining area and spacious attractive backyard. The big private backyard has plenty of space for the kids or pets to play, or grow your own fruits/vegies garden. ,Other features include: gas ducted heating, split system air conditioning, gas cook top, garden shed, double garage, solar panels.,Located within Brentwood Secondary College zone (STSA), only short distance from The Glen Shopping Centre, train station and the lively cafes and restaurants along Kingsway, close to Monash Library, Leisure Centres, and parks. Short drive to Wesley College and Caulfield Grammar, and easy access from Monash Freeway to the city.",Lily Chen,0403707888,Vincent Chang,0421030091,144206492,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1cec6c77052835907df8242eefff2596b8c5ee3333e23d1423641958eff4f721/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/1cec6c77052835907df8242eefff2596b8c5ee3333e23d1423641958eff4f721/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e834858fe2321cca5641da39aec9074afb2aead55d99e9ead23549389eea42f2/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/408f1a477c1d69ab66b1361b432e12e66ee64de15b331c1d833799c8f47e35ad/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144206492
"22 Cooper Avenue, Glen Waverley, Vic 3150","$2,500,000 - $2,700,000",5,4,653m²,2,"Welcome to this stunning, contemporary, custom built home that exudes elegance and sophistication. Every detail has been meticulously crafted, from the luxurious fixtures to the high-end finishes. ,Nestled in a family-friendly locale, this property is conveniently located within walking distance to Brentwood Secondary College. As you enter, you'll be greeted by the gleaming parquetry timber floors, setting the stage for the grandeur that awaits. The formal lounge is just one of the three separate living areas, providing ample space for relaxation and entertainment. The open plan living area is truly impressive, featuring a state-of-the-art designer kitchen equipped with top-of-the-line appliances. Additional food and butler pantries, complete with separate appliances make this kitchen a chef's dream. ,Step outside and discover your own private covered al fresco area, perfect for hosting memorable gatherings. This home offers an abundance of accommodation with five generous bedrooms, most boasting their own ensuite. The luxurious master suite is a haven of tranquillity, complete with a large walk in robe and a deluxe ensuite featuring an extended shower and a freestanding bath. Complimenting the main bedrooms you'll find a sumptuous and private living area, perfect for unwinding after a long day. ,The list of luxury inclusions is extensive, including stone benchtops, zoned heating and refrigerated cooling, abundant storage and a generous double car garage. Situated in the heart of the prestigious Brentwood Secondary College Zone (STSA), this home offers a premier location. Enjoy the convenience of being close to local shops, public transport, Glen Waverley South primary school, and easy freeway access. Don't miss the opportunity to inspect this remarkable property and be captivated by its charm and grandeur.",Jerome Zhuang,0406509233,Kerry Huang,0450989955,144565064,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ae0d1bd18304b36777c272655566dad665d85c5a5d6302096d56292cf9f983db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ae0d1bd18304b36777c272655566dad665d85c5a5d6302096d56292cf9f983db/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/16b9866627ada7b38f6ec22ff25b0c0a12d0e5aa7b463dabd223282518bff62a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/d779995ff59641360a6f98b94f16137f149d0134c1b943137eaa9f8fc93875e3/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/df3ef1bef44c8c1f9144e9ea385ba11e79ed3c69fb9e5b0a2bbba22a7de63b28/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144565064
"2 Excalibur Avenue, Glen Waverley, Vic 3150","FOR SALE $1,430,000",3,1,671m²,1,"Illuminated with natural light and stylishly renovated throughout, this gorgeous home entices family to move in and enjoy the pleasures of modern style in the sought-after Legend Park Estate within Highvale Secondary College & Camelot Rise Primary Catchments (STSA). Flowing underfoot, contemporary floorboards take you from the entry hallway through to the light-filled lounge room boasting split system heating/air conditioning, while the adjoining dining zone and kitchen include waterfall stone benches, new appliances including dishwasher plus a breakfast bench. The home offers three robed bedrooms serviced by a renovated bathroom with toilet, powder room and laundry with stone workbench. Situated in a superb location, walking distance to Camelot Rise Primary, Highvale Secondary, Capital Reserve, Dandenong Creek Trail and buses, near The Glen Shopping Centre, trains plus Monash and EastLink Freeways.  ,Photo ID required at all open for inspections.",Alan Zhang,0402200098,Darryl Wickham,0410554779,144185236,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/b379719d8dca9fa3e4120b7f79a1143db929a0d157a69a16f0ea336930913d26/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6b170a655ab568eb1c66ba34e58be200c51705a7ada433e0957e4fe6b2c06ab9/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6b170a655ab568eb1c66ba34e58be200c51705a7ada433e0957e4fe6b2c06ab9/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/30c0f5fd9fa1e7b601b72b029c9d4a01dfe31905b99553fb44712f57914554bf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7145e3f8624c954a3c877364c302228dac3e0aa9f3ea4057a2f6f286da73c84d/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144185236
"25 King Arthur Drive, Glen Waverley, Vic 3150","$4,880,000 - $5,280,000",5,5,722m²,2,"Opulent, sophisticated and timeless, this striking residence exudes endless luxury, a meticulous design and unparalleled decadence. High-end finishes, chevron flooring and intricate coffered LED ceilings define the extravagant proportions of this grand family masterpiece.,Multiple living zones are introduced by a refined lounge with gas log fireplace, accompanying a fully-equipped theatre room (versatile as 5th bedroom) and vast open-plan living/dining zone with ambient gas fireplace – highlighting unsurpassed entertaining.,An oversized, chef’s inspired kitchen delivers customised cabinetry, a breakfast bar, Dekton benchtops (high heat resistance), full complement of Smeg cooking appliances including coffee machine, Ilve integrated fridge/freezer and a fully serviced butler’s kitchen. Stepping outdoors, you will discover a stunning skylit alfresco featuring kitchenette, Travertine tiles and built-in BBQ.,A sweeping chandelier staircase leads to an upper-level teenage retreat, zoning off 4 robed bedrooms each with a striking ensuite and a sumptuous master suite flaunting a dressing room and lavish twin ensuite.,State-of-the-art and finished to the highest calibre with zoned heating/AC (multiple units), automatic blinds, video intercom, guest bathroom, wainscot and wall panels to the entire internal walls, custom made windows powder room and double garage with Travertine natural stone flooring.,Zoned for Highvale Secondary College, moments to transport, The Glen, Shepherds Bush walk, Wesley College, Camelot Rise Primary, Jells Park and East Link.",Lily Chen,0403707888,,,144704648,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5d7f5c1b1aadfac1c80b710e65d10f2615b9e7c57d6adec246a2850f3dc1d5e5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5d7f5c1b1aadfac1c80b710e65d10f2615b9e7c57d6adec246a2850f3dc1d5e5/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/dee364693873dccc0d8feee7c3bc71a9a31e3698ed1802d924219d74cf272f0f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ae228d3450d272eae057d56684c61fbba7b05e2da52a75df8b3edd7d5b7df8ff/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144704648
"17 Kristen Close, Glen Waverley, Vic 3150","$1,630,000 - $1,650,000",4,2,643m²,2,"Presenting an exceptional blend of modern style and single-level convenience, this beautifully renovated north-facing home represents a captivating opportunity for those in search of move-in ready comfort.,A stylish persona and brilliant natural light create a contemporary feel throughout a sun-soaked living/dining domain, sleek kitchen/meals area featuring new European stainless steel appliances and stone benchtops and spacious outdoor surrounds.,The main bedroom is fitted with a dual-vanity ensuite/WIR and is accompanied by 3 additional bedrooms and luxe fully-tiled bathroom with fashioned fluted shower screen, rose gold shower head and tapware. Ducted heating, an alarm, low-maintenance yard and double carport add further luxury to this welcoming residence, along with a prized location within the Mt View Primary and Highvale Secondary zones, moments to Kingsway eateries, The Glen Shopping Centre, Glen Waverley train station and numerous parklands.",Lily Chen,0403707888,Sean Lin,0452050331,144326040,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/187af9de37b8262ca2a99a2d9d7dc3e3bf3d52530739d463924ffc79b81d096c/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3e0590a4eaf5a64139e845a929cdaf0ad4c55a28331ee2924fe25ba07f7b8b6f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/3e0590a4eaf5a64139e845a929cdaf0ad4c55a28331ee2924fe25ba07f7b8b6f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/fc8ae0c0f28bd8ccfd89c775f87ca7f2365c8be8170284bae2ac5d226c330d6a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/4864d81f311386982c97cc7cae6a54b1217e1f539e3c685800c4c70402b33a60/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144326040
"1/30 Jordan Grove, Glen Waverley, Vic 3150","$1,900,000 - $1,990,000",4,4,736m²,2,"Substantiated by its striking design and superior detailing, this brand new own driveway, own frontage home offers maximum comfort with its spacious, sun filled interior and superior placement only moments from The Glen Shopping Centre. ,Oriented to engage with northerly sunshine, the open plan living and dining zone provides the perfect setting for the family to come together and features fashionable floorboards and high ceilings throughout. ,Effortlessly adjoining this space is a glamorous kitchen boasting indulgent stone benches, Miele oven, Fotile gas stove, Miele dishwasher, soft close cabinetry plus an island breakfast bench, with sliding doors opening onto the north-facing courtyard. ,Adding ground floor luxury, the home includes a ground floor bedroom with built-in-robe and own ensuite, along with a powder room and laundry adorned with a stone workbench. ,Arriving upstairs, you're presented with a carpeted retreat plus three great sized bedrooms all with spacious robes and their own ensuites featuring floor-to-ceiling tiles and stone topped vanities. ,Quality equipped with ducted reverse cycle heating/air conditioning, high ceilings, video intercom, double glazed windows, LED downlights, water tank, garden storage shed plus a double garage with internal access and rear roller door access. ,Situated in the Brentwood Secondary Zone (STSA), near Caulfield Grammar, Glen Waverley South Primary, Central Reserve, The Glen, bus stops, Glen Waverley Station, Monash Aquatic Centre and freeways. ",Anita Meng,0410000898,Nuria Jewell,0450000898,143727328,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ce63c10bfd0fcdc16565c951d922fd722ac878627041f04ca1a26f08c243c1bc/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/592633fb92a1588bfec77b34f8ac4eedbfe05152d00289ebf5caeb7559af8f02/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/592633fb92a1588bfec77b34f8ac4eedbfe05152d00289ebf5caeb7559af8f02/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/60cd01658f06cb90d8a5b803ae81a873cb337544e21d9196fdde0589e49c847a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5086a951044b5e82ea415df647c3f5f0249565e5c2b8ca3af4fb87b60ad28422/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-143727328
"101/22 Shirley Avenue, Glen Waverley, Vic 3150","$540,000 - $594,000",2,1,275m²,1,"With a guarantee to deliver supreme quality with a strong emphasis on ultra-contemporary and open design, this exceptional unit allow buyers to live the phenomenal Glen Waverley lifestyle they've always dreamed of.,A striking external façade over two stunning levels makes way for only 11 apartments inside making this a truly boutique complex. You'll love the exquisite finishes in this two-bedroom residences, which is characteristic with ""L"" shape huge balcony, includes engineered oak timber floors, quality wool blend carpet, reconstituted stone benchtops, porcelain tiles, and premium tapware just to name a few inclusions.,This unit will further enjoy spacious entrance, open plan lounge and dining, deluxe kitchen with stainless steel modern Bosch appliances, bedrooms with built-in robes, well-appointed bathroom, laundry, Mitsubishi heavy industries reverse cycle air conditioner, Rinnai Hot Water System, secure intercom entry and CCTV surveillance system and a secure car space plus a storage cage.  It will be hugely appealing to first home buyers, downsizers, and investors.,It is also located in the Glen Waverley Secondary College school zone and is near The Glen Shopping Centre and Century City Walk, great local shops and restaurants, Glendal Primary School, Wesley College, Glen Waverley North Reserve, and Syndal Station.",Kathleen Kuang,0439552788,,,137750426,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5b92c4ad7be98f9c8c5cbd284c86d092883cb8c242903f83e6290646b7871075/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/eee27cec26acce04d66ec4d24ad3de31950f6f732a91f35cae6ed1db00f30d21/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/eee27cec26acce04d66ec4d24ad3de31950f6f732a91f35cae6ed1db00f30d21/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/70d87e50c21b3742a4409b34abe49f27344321e10f54621f047531b9d32bb10f/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/5626f44acf1965e02491c1c1aa2965aa97c2dad36c3ac01e20a61d680afcba4f/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-137750426
"11 Newton Grove, Glen Waverley, Vic 3150","$1,635,000 - $1,785,000",4,2,832m²,2,"The Apogeez Group proudly presents a rare opportunity to discover the extraordinary potential of this 832 sqm approximate property, featuring a 4-bedroom home that is a canvas for your dreams. This residence is an ideal choice for those eager to transform and expand, offering ample space for a personalized home, a dreamy backyard, or even potential redevelopment opportunities (STCA) or build your Luxury Dream Home in Glen.,Tailored to cater to various aspirations, this property is a captivating investment for savvy buyers. Whether you envision a lucrative rental property for passive income, a renovated haven for your family with plenty of space for kids and pets, or a development venture with plans and permits for stylish townhouses (STCA), the options are limitless.,Nestled within the sought-after Mount View Primary School zone and conveniently close to Highvale Secondary College, this property boasts proximity to Glen Waverley Shopping Centre, Glen Waverley Train Station, Kingsway restaurant strip, and the Victorian Police Academy—all within a short distance. ,Easy access to Eastlink and the M1 Freeway, along with nearby public transportation and parklands, adds a layer of convenience to this enticing real estate gem. Embrace the potential and make this property your own.,Disclaimer: We have in preparing this document used our best endeavors to ensure that the information contained in this document is true and accurate, but we accept no responsibility and disclaim all liability concerning any errors, omissions, inaccuracies, or misstatements in this document. Prospect purchasers should inquire to verify the information in this document. Purchasers should make their inquiries and refer to the due diligence checklist provided by Consumer Affairs. To view a copy of the due diligence check-list from Consumer Affairs go to http://www.consumer.vic.gov.au/duediligencechecklist",Avi Dhillon,0450137207,Rahuul Yaadav,0490553713,144208044,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/549b3754d77cac06b018ccdf4c31302685b5060844b93a0d262e2ce787cd6378/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e58781a0bf2130439aa72a9e7bd6c19318bc7fa1841e7c4d1f7609fc3dde2caf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/e58781a0bf2130439aa72a9e7bd6c19318bc7fa1841e7c4d1f7609fc3dde2caf/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/0342b9b3c3cfa2ccd24fb8afc50df8ea89616d00179e350a05b7c0dee647d16a/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/7495a88ac84fa0ad213283b0710da07c8390b4538b509ffd32c95190496b1248/image.jpg",https://www.realestate.com.au/property-house-vic-glen+waverley-144208044
"712/52-54 O'Sullivan Road, Glen Waverley, Vic 3150","$580,000 - $630,000",2,2,142m²,1,"In the heart of Glen Waverley central, within the coveted Glen Waverley Secondary School zone (STSA) this seventh floor apartment offers luxury living with spectacular views of the city and surrounds. Perfectly encapsulating modern lifestyle desires, this glamorous Galleria apartment interweaves envy-inducing style with sophisticated design aesthetics to create an unparalleled lifestyle experience. ,The superb master bedroom boasts a convenient study nook, generous mirrored built-in-robes and a stunning ensuite bathroom. Complementing the apartment is a second bedroom and equally stunning main bathroom. The residence welcomes easy living with fabulous floorboards adorning the living, dining and kitchen, where stone benches are matched with Ilve appliances plus a concealed Fisher & Paykel dish drawer dishwasher. Flooding the space with fresh air and natural light, sliding doors open onto a lengthy balcony that embraces panoramic views. Quality detailed with floor-to-ceiling tiles to the bathrooms, reverse cycle heating/air conditioning, high ceilings, video intercom entry, secure lift access, basement parking plus a storage cage. Modern comforts include abundance of cabinetry, European laundry, ducted heating & cooling, secure building entry and covered underground carpark and storage cage. ,Prized for its placement in the esteemed Glen Waverley Secondary Catchment (STSA), on the doorstep of The Glen Shopping Centre, restaurants, Kingsway eateries, cinemas and Glen Waverley Train Station, near Monash and EastLink Freeways. A property to suit homeowners and investors alike. This executive apartment boasting low maintenance modern living features:,- Master with built in mirrored robes and en suite bathroom,- Second bedroom also with built in mirrored robes,- Sleek kitchen with stainless steel appliances, stone bench top, ample cupboard space and meals area,- Spacious balcony,- Timber flooring and carpets throughout,- Heating and cooling,- European laundry,- Secure undercover car space with storage cage,Designed by the award-winning Plus Architecture these apartments have thoughtfully come together with integrated living spaces and high-quality fixtures. Perfectly located in the Glen Waverley Secondary Catchment (STSA) and close to Wesley College, Glen Waverley Primary School, on the doorstep of The Glen Shopping Centre, restaurants, Kingsway eateries, cinemas and Glen Waverley Train Station, near Monash and EastLink Freeways. This home has a panoramic view of the bustling ambience of Glen Waverley Centre. With easy access to the Monash Freeway and Eastlink, it is sure to impress with a light filled large living and kitchen/dining area which opens out to private balcony, most ideal for any family or social entertaining.",Naina Pandher,0400700256,Sindy Xue,0468557788,144704828,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c5fe9b88270680db6f0a9de4a6d91a97c54fb8ecbfcab4427386051a307c8a11/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c5fe9b88270680db6f0a9de4a6d91a97c54fb8ecbfcab4427386051a307c8a11/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/c75436cd0df283fa6c53f074def2ce83f9c4078fbd572ae7ada977040638d86e/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/85e6781b8ee252e0d8850aa918da2615b51ea2f335ecb489ec272f25a39a9a82/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/0b16243cce360b799a525f26916a116bf95e8e0cfdb6067a58c9acbeb9f98dba/image.jpg",https://www.realestate.com.au/property-apartment-vic-glen+waverley-144704828
"Type B6/583 Ferntree Gully Road, Glen Waverley, Vic 3150","$1,565,000",4,3,207m²,2,"•	A lovely east/west orientated double storey townhome with north facing windows,•	Well defined layout with individual dining and living space that opens to a balcony ,•	A multi-purpose room on the ground floor provides flexibility to be used as a study or home office.,•	A powder room and laundry are positioned on the ground floor,•	Double garage,•	Generous storage throughout including a storage shed in the back courtyard. ,•	Suitable for those looking to upsize or for maturing families that require additional space,Floret is a vibrant new community of premium townhouses located in Glen Waverley, available from $1.26M.,With elevated interiors designed by award-winning architects RotheLowman and verdant landscapes by renowned ASPECT Studios, our Floret Townhouses share a rich synergy between built and natural environments.,Supporting the needs of a modern lifestyle, Floret boasts proximity to vast retail offerings, eminent public and private schools, universities and expansive green spaces.,Display suite is open by appointment.,583 Ferntree Gully Road, Glen Waverley  ,FloretHomes.com.au",Sherroy Ong,0423426018,Shin Fu,(03)90179250,140791835,"https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/af524ebab1a41772c7058e9325cef9de961df2206608909dfa7d4d9083470638/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/be06e81310482d26f1b67e0df1d26bcff01da18e73e38ea042b62f7e8f1690bd/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/2898a5368c0b1696f85c6d927051f34eff645a76898a755d2707d2c52f5193a6/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/ebc9edfb10fa85909e1ef3266ba12501ccff0d8d2539238785db48c80214c867/image.jpg,https://i2.au.reastatic.net/800x600-resize,extend,r=33,g=40,b=46/6d89ab59f43f2e1eea079540f45d9a8ba8992b3dd7fbb1cc5c50562ec109fa87/image.jpg",https://www.realestate.com.au/property-townhouse-vic-glen+waverley-140791835
