Name,Location,Price,Date Posted,Product URL,Image URL
Bike bicycle cycle new used second adult children kid boy girl,"Cambridge, Cambridgeshire",?70.00,7 days ago,https://www.gumtree.com/p/bicycles/bike-bicycle-cycle-new-used-second-adult-children-kid-boy-girl-/1477691055,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6f032742-5530-40a8-eee2-75491f693300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3e7723d2-17eb-44d8-ea7e-d1e4f6313400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/014a97e6-10a9-4e16-5735-7a55509b3400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39ffcff7-313a-43eb-3eb7-d2e38e336400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/00dee3ee-a250-45e7-23f0-9a6f9bf0f600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/528ded6b-eef6-4e47-171c-0aea67874500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/524db3ab-c7f5-4d00-bc4b-bdc976857200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0479048e-6ce4-41b0-7547-cf31f2564800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3e862a8e-e1f8-4b20-e883-3702e8f93500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c789357e-876e-4eb8-ef35-418579729600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/592f2611-4727-4081-2b73-b137e8429b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2eba9497-65fc-42c2-9aeb-4baf5a6be200/86']"
Giant mens road hybrid bike bicycle,"Milton Keynes, Buckinghamshire",?185.00,24 days ago,https://www.gumtree.com/p/bicycles/giant-mens-road-hybrid-bike-bicycle-/1476700053,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/053884c0-637c-43dd-f870-f6583913be00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0793b666-c698-48e4-3170-5588cc99b300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/014a97e6-10a9-4e16-5735-7a55509b3400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/39ffcff7-313a-43eb-3eb7-d2e38e336400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/00dee3ee-a250-45e7-23f0-9a6f9bf0f600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/528ded6b-eef6-4e47-171c-0aea67874500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/524db3ab-c7f5-4d00-bc4b-bdc976857200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0479048e-6ce4-41b0-7547-cf31f2564800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3e862a8e-e1f8-4b20-e883-3702e8f93500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c789357e-876e-4eb8-ef35-418579729600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/592f2611-4727-4081-2b73-b137e8429b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2eba9497-65fc-42c2-9aeb-4baf5a6be200/86']"
Trek Domane AL 2 Disc 54,London,£550.00,2 days ago,https://www.gumtree.com/p/bicycles/trek-domane-al-2-disc-54/1477996069,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/75aa65dc-5dc5-4e84-ead1-ae26eedbe800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d9f06cd7-bcb2-402d-77fd-4f6318f7da00/86']"
Pendleton bike,"Greenwich, London",£75.00,1 day ago,https://www.gumtree.com/p/bicycles/pendleton-bike-/1478011594,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c2dfef81-b829-4698-c30f-9ce6c13e1000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/306f17c1-5cee-4951-935b-28e782537b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
"VINTAGE BSA ""TWENTY"" BICYCLE  (UK, 1974)","Fulham, London",£49.00,2 days ago,https://www.gumtree.com/p/bicycles/vintage-bsa-quot-twenty-quot-bicycle-uk-1974-/1477972636,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d436e8e8-d5a9-43b2-2214-b5ae462ff700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/10f969c2-f326-4069-5be3-746425ff0b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86']"
Giant Propel Advance 2 and Accessories,"Kings Norton, West Midlands",£850.00,8 days ago,https://www.gumtree.com/p/bicycles/giant-propel-advance-2-and-accessories/1477630172,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/436030a0-f146-49ba-2c22-376faf779500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/25d19642-5c55-4b2c-d969-07948681d000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86']"
Merida Scultura Endurance Carbon Fibre Road Bike,"Ravenshead, Nottinghamshire",£600.00,1 day ago,https://www.gumtree.com/p/bicycles/merida-scultura-endurance-carbon-fibre-road-bike-/1478003065,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f62ec2c1-4632-4f91-4e7b-654b13d6df00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/abccd204-1392-4691-7a5b-0b7216576b00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86']"
Good condition bike,"Neath, Neath Port Talbot",£40.00,1 day ago,https://www.gumtree.com/p/bicycles/good-condition-bike/1477719956,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ee565a68-3386-44ca-b88c-eefee1155a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/98f372a9-8b24-4d4a-6bf6-e5371c3e9c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86']"
Giant Fathom 2,"Worthing, West Sussex",£750.00,1 day ago,https://www.gumtree.com/p/bicycles/giant-fathom-2/1460246182,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/65d3ba97-3bc2-4f7b-56c6-6983d3b6f500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cd4c0e34-0780-4aae-69d6-52b6ce5adb00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d9f06cd7-bcb2-402d-77fd-4f6318f7da00/86']"
Good Find Hunt - Bicycle,"Old Street, London",£100.00,13 days ago,https://www.gumtree.com/p/bicycles/good-find-hunt-bicycle/1475080999,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7ae8da2b-50ba-4312-f706-8e6caf2aa900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
Specialized HardRock Gents Bike,"Dunfermline, Fife",£50.00,2 days ago,https://www.gumtree.com/p/bicycles/specialized-hardrock-gents-bike/1459239518,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/45cc37f6-d126-4699-015d-935e1b535900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8afc41db-313b-457a-67d6-ee7ffefb3200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cbe4a08a-c784-4c70-c061-78f20a835100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/12587cce-37b5-48ea-1d77-206a69e1e800/86']"
Fixie Bike,"Camberwell, London",£199.00,2 days ago,https://www.gumtree.com/p/bicycles/fixie-bike-/1477966992,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/de3abc76-88a6-4fcc-ede4-a5694b41b300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/de7655ba-9487-4a19-345b-72e04cb3ae00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
Carrera parva woman's hybrid nike,"Cumbernauld, Glasgow",£100.00,5 days ago,https://www.gumtree.com/p/bicycles/carrera-parva-woman-s-hybrid-nike/1477800193,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/af727c88-061e-4d42-4928-1c662b3b2a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2e2cdebe-fb27-40a2-ad4e-bcd9f5a23200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
Giant Escape Hybrid Bike,"Ilminster, Somerset",£100.00,22 days ago,https://www.gumtree.com/p/bicycles/giant-escape-hybrid-bike/1476815967,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/9cc03df5-66cf-4917-5962-8f1e5ff08800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c57d0098-f183-4c9a-8659-11765c520600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
Frog 52 Hybrid Kids Bike 20 inch Wheel in Red - As good as new,"West Ealing, London",£210.00,10 days ago,https://www.gumtree.com/p/bicycles/frog-52-hybrid-kids-bike-20-inch-wheel-in-red-as-good-as-new/1477523269,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/44f762a0-0d0f-47a6-9b34-c4a333579900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/142d8fb6-b4f6-4088-be44-8296f4308a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
"Young girls bike, 20"" wheels.","Lisburn, County Antrim",£40.00,2 days ago,https://www.gumtree.com/p/bicycles/young-girls-bike-20-quot-wheels.-/1477959840,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/742ae316-6c5e-4650-795d-a531224a2200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
Electric bike converted with 2023 Swytch Kit - £100 reduced,"Kennington, London",£520.00,6 days ago,https://www.gumtree.com/p/bicycles/electric-bike-converted-with-2023-swytch-kit-%C2%A3100-reduced/1473796962,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/50750e00-f2a8-40b8-0d17-d72e9fab6e00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/9c38e5e1-a073-42f3-2698-3afb2db76d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/37d46cad-30df-4fa2-82a0-3d12a7203200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/efbecf39-1139-4cb0-22fa-263652c3a400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/f0a31987-2347-4d0b-d058-b4fca3668400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c98ba0e-4bff-4ef2-0c9e-c20967b70200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/e55fb5c7-edfc-4f3b-7c0e-a1ed2504b700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b840c380-7253-4c08-f315-43a9f3a7e100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/7bc6c203-559e-4983-54a5-482c1662bc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/5f305bbc-24ab-46ee-c98f-dae972a7c300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1d8fe14f-2204-4f36-991d-2888478f1400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/d055f577-6548-4e90-5884-c80f5177b500/86']"
