URL,Full Address,Type,Images,Beds,Baths,Sq Ft,Price,Latitude,Longitude,City,Street,State,Zip Code,Year Built,Style,Lot,Agent Name,Agent Phone,Agent Email,Broker Name,MLS,Tax,Availability Date
https://www.zillow.com/apartments/sedona-az/130cr69/5XpJH5/,130 Castle Rock Rd Sedona AZ 86351,townhome,"['https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1536.jpg']",2,2,,2100,34.780761,-111.765411,Sedona,130 Castle Rock Rd,AZ,86351,,,,,,,,,,
https://www.zillow.com/apartments/sedona-az/130cr69/5XpJH5/,130 Castle Rock Rd Sedona AZ 86351,townhome,"['https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/ea296bf420cfa555784b127cfe614744-cc_ft_1536.jpg']",2,2,,2100,34.780761,-111.765411,Sedona,130 Castle Rock Rd,AZ,86351,,,,,,,,,,
https://www.zillow.com/homedetails/197-Ridge-Trail-Dr-Sedona-AZ-86351/8770726_zpid/,197 Ridge Trail Dr Sedona AZ 86351,APARTMENT,"['https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/d99d35c76a536e500b74ea1c3c954c87-cc_ft_1536.jpg']",2,2,1708,4700,34.774143,-111.77053,Sedona,197 Ridge Trail Dr,AZ,86351,,Apartment,,Sedona Elite Properties,9282359237,,,,2723,
https://www.zillow.com/homedetails/345-Fairway-Oaks-Dr-UNIT-2-Sedona-AZ-86351/8770076_zpid/,345 Fairway Oaks Dr UNIT 2 Sedona AZ 86351,APARTMENT,"['https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/061314353580ae96f6472ee1a53e12e0-cc_ft_1536.jpg']",1,1,800,2000,34.782257,-111.771805,Sedona,345 Fairway Oaks Dr UNIT 2,AZ,86351,,Apartment,,,,,,,2603.24,Sat Jun 1 2024
https://www.zillow.com/homedetails/40-Rimrock-Ride-Sedona-AZ-86351/8771966_zpid/,40 Rimrock Ride Sedona AZ 86351,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c2aba595567d81716c0b5aaf1d89c8b1-cc_ft_1536.jpg']",3,2,1308,3595,34.77886,-111.75903,Sedona,40 Rimrock Ride,AZ,86351,,Single Family,,Sedona Elite Properties,9283707415,,,,2322.64,
https://www.zillow.com/homedetails/290-Lookout-Dr-Sedona-AZ-86351/8772465_zpid/,290 Lookout Dr Sedona AZ 86351,TOWNHOUSE,"['https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/dee423c18e0bd9d36661feb44a7e151b-cc_ft_1536.jpg']",3,2,2069,4200,34.776154,-111.75189,Sedona,290 Lookout Dr,AZ,86351,,Townhouse,,,,,,,3613.4,Sun Sep 1 2024
https://www.zillow.com/homedetails/1260-Crown-Ridge-Rd-Sedona-AZ-86351/49454626_zpid/,1260 Crown Ridge Rd Sedona AZ 86351,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/b14e18a18cd8f8c695acc7953353bbd1-cc_ft_1536.jpg']",2,2,2375,4995,34.773098,-111.78299,Sedona,1260 Crown Ridge Rd,AZ,86351,,Single Family,,Sedona Elite Properties,9284925151,,,,4711.28,
https://www.zillow.com/b/s-1044-sedona-canyon-apartments-sedona-az-5XmCgM/,79 S Canyon Diablo Rd Sedona AZ 86351,condo,"['https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/0f6803a8d76f167a7b12924ea54d7121-cc_ft_1536.jpg']",1,1,,1475,34.782202,-111.761928,Sedona,79 S Canyon Diablo Rd,AZ,86351,,,,,,,,,,
https://www.zillow.com/b/130ss-sedona-az-9M7GN5/,130 Sugarloaf St Sedona AZ 86351,apartment,"['https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/7d21370c716520c844bb0c241eac6bdb-cc_ft_1536.jpg']",1,1,,1900,34.786085,-111.765431,Sedona,130 Sugarloaf St,AZ,86351,,,,,,,,,,
https://www.zillow.com/b/red-rock-villas-sedona-az-5j2Tnc/,35 Slide Rock Rd Sedona AZ 86351,apartment,"['https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/d829139bf7f06389e315cc33c60caf99-cc_ft_1536.jpg']",1,1,,1600,34.781305,-111.764876,Sedona,35 Slide Rock Rd,AZ,86351,,,,,,,,,,
https://www.zillow.com/homedetails/65-Verde-Valley-School-Rd-APT-B8-Sedona-AZ-86351/8771804_zpid/,65 Verde Valley School Rd APT B8 Sedona AZ 86351,APARTMENT,"['https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/5173dc54925f17baf43329ea71fc2b83-cc_ft_1536.jpg']",3,2,1270,2000,34.776436,-111.76466,Sedona,65 Verde Valley School Rd APT B8,AZ,86351,,Apartment,,,5202639020,,"CR Property Services, Inc.",,1324.46,Available Now
https://www.zillow.com/homedetails/125-Broken-Arrow-Way-S-Sedona-AZ-86351/2081712915_zpid/,125 Broken Arrow Way S Sedona AZ 86351,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/6105122b6b32548c6d162587181c4791-cc_ft_1536.jpg']",3,2,2129,3950,34.78526,-111.750786,Sedona,125 Broken Arrow Way S,AZ,86351,,Single Family,,Doug Mitchek,3035253092,,,,,
https://www.zillow.com/homedetails/120-Cochise-Dr-Sedona-AZ-86351/8771280_zpid/,120 Cochise Dr Sedona AZ 86351,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/b92a0ec651b950fc3ee97519d1856bc1-cc_ft_1536.jpg']",2,2.5,1852,3599,34.78737,-111.76046,Sedona,120 Cochise Dr,AZ,86351,,Single Family,,,,,,,2461.88,Mon Oct 7 2024
https://www.zillow.com/homedetails/205-Moons-View-Rd-Sedona-AZ-86351/8770915_zpid/,205 Moons View Rd Sedona AZ 86351,SINGLE_FAMILY,"['https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/75c55d11c263f1ffe97b247b09c11459-cc_ft_1536.jpg']",3,2,1805,3295,34.784412,-111.78269,Sedona,205 Moons View Rd,AZ,86351,,Single Family,,,5204124894,,UNLimited RE,,783.74,
